start	end	text
335000	339000	some major assumptions of this model.
339000	341000	Of course, we will consider a society
341000	345000	where everyone has a different view.
345000	347000	We are not all the same.
347000	350000	We are all left-wing or right-wing.
350000	352000	We all have different views.
352000	355000	Everyone hopes that
355000	359000	their peers' views are similar to theirs.
359000	362000	In addition,
362000	365000	the word persuasion we use here
365000	367000	means that
367000	370000	you give others an objective information,
370000	371000	a new information,
371000	374000	to influence their belief.
374000	376000	When I talk about persuasion,
376000	378000	I mean this.
378000	379000	In addition,
379000	381000	when sharing,
381000	383000	there will be some costs.
383000	386000	You can think of it like this.
386000	387000	When I was scrolling my phone,
387000	389000	I suddenly felt like
389000	391000	I wanted to spread this news.
391000	393000	I thought about it.
393000	394000	You were scrolling your phone,
394000	396000	and then you suddenly stopped.
396000	399000	The model has a small cost.
399000	401000	Because of this small cost,
401000	403000	we call it
403000	407000	strategic substitute in economics.
407000	410000	When others do this,
410000	411000	you don't want to do it
411000	413000	because you think others will do it for you.
413000	415000	In order to save that cost,
415000	416000	you may think that
416000	418000	if others have spread this news,
418000	420000	I don't need to spread it.
420000	422000	In addition,
422000	424000	I will apply this model to a society
424000	427000	with two-party differentiation.
428000	431000	In a society with two-party differentiation,
431000	433000	what will cause
433000	435000	inaccurate news
435000	436000	to spread
436000	438000	further than accurate news?
441000	442000	OK.
442000	443000	Sorry, can I ask a question?
443000	444000	Can I interrupt?
444000	445000	It's OK.
445000	447000	We should be fine.
447000	449000	I want to ask
449000	452000	the relationship between 2 and 3.
452000	453000	Because
453000	455000	if I share something
455000	456000	on social media,
456000	457000	I hope
457000	459000	that I am in the same class.
462000	463000	At this time,
463000	464000	the persuasion we talk about
464000	465000	seems to be different from
465000	466000	the usual persuasion we imagine.
466000	467000	For example,
467000	469000	if I am in the same class,
469000	470000	and I post something,
470000	471000	my understanding will be
471000	472000	or I will hope
472000	474000	they will accept it.
474000	476000	There is not much persuasion.
476000	477000	Usually,
477000	478000	the persuasion we imagine
478000	479000	is that those people
479000	480000	may be neutral
480000	482000	or even have a different
482000	483000	point of view
483000	485000	from me.
485000	486000	Then I share
486000	488000	some new information
488000	489000	to convince them
489000	491000	to join my camp.
491000	492000	So,
492000	493000	if
494000	495000	your model
495000	496000	is that
496000	497000	everyone wants to
497000	498000	stay in the same class,
498000	499000	then the persuasion
499000	500000	will be
500000	503000	relatively weaker.
503000	504000	Sorry,
504000	505000	I may not have explained
505000	506000	the second point.
506000	507000	The second point is not
507000	508000	that you want to be in the same class,
508000	509000	but that
509000	510000	my motivation is
510000	511000	that I hope
511000	512000	other people
512000	513000	have the same idea as me.
513000	514000	Oh,
514000	515000	I see.
515000	516000	So,
516000	517000	you hope
517000	518000	other people's ideas
518000	519000	are the same as yours.
519000	520000	Oh,
520000	521000	I see.
521000	522000	So,
522000	523000	I am just explaining.
523000	524000	Okay,
524000	525000	thank you.
525000	526000	Sorry,
526000	527000	I didn't understand.
527000	528000	It's okay.
528000	529000	I have a question.
529000	530000	Okay.
530000	531000	Does the persuasion
531000	532000	communication mechanism
532000	533000	here
533000	534000	matter
534000	535000	one-to-one
535000	536000	or one-to-many?
536000	537000	Oh,
537000	538000	that's a good question.
538000	539000	So,
539000	540000	the persuasion here is
540000	541000	because
541000	542000	our model
542000	543000	is more like
543000	544000	Twitter.
544000	545000	So,
545000	546000	you want to say
546000	547000	once I share this news,
547000	548000	all your friends
548000	549000	will see it.
550000	551000	Yes,
551000	552000	it's a simple
552000	553000	something
553000	554000	called broadcast.
554000	555000	Once I share it,
555000	556000	I can...
556000	557000	And I know
557000	558000	all my friends
558000	559000	will see it.
559000	560000	So,
560000	561000	there will be
561000	562000	a strategic substitute
562000	563000	because
563000	564000	others can broadcast.
565000	566000	Yes.
566000	567000	Okay,
567000	568000	I see.
568000	569000	Yes.
569000	570000	Yes,
570000	571000	that's a good question.
571000	572000	So,
572000	573000	you don't have to
573000	574000	choose
574000	575000	who you want to
575000	576000	share it to.
576000	577000	I just decide
577000	578000	to share it
578000	579000	and I know
579000	580000	all my followers
580000	581000	will see it.
581000	582000	Yes.
582000	583000	Okay.
583000	584000	And
584000	585000	here
585000	586000	is a
586000	587000	broad picture
587000	588000	about
588000	589000	our main
589000	590000	result.
590000	591000	First,
591000	592000	of course,
592000	593000	we designed
593000	594000	the equilibrium
594000	595000	and
595000	596000	it includes
596000	597000	identifying
597000	598000	everyone
598000	599000	sharing news.
599000	600000	So,
600000	601000	this is
601000	602000	the motivation
602000	603000	of persuasion.
603000	604000	But,
604000	605000	if you decompose it
605000	606000	and analyze it,
606000	607000	you will find that
607000	608000	people who are
608000	609000	more extreme
609000	610000	will want
610000	611000	to
611000	612000	share news
612000	613000	more actively.
613000	614000	And,
614000	615000	of course,
615000	616000	sharing news
616000	617000	is aligned
617000	618000	with my ideas.
618000	619000	If I am
619000	620000	a right-wing extremist,
620000	621000	I will
621000	622000	share
622000	623000	right-wing news.
623000	624000	I won't
624000	625000	share
625000	626000	left-wing news.
626000	627000	Another one is
627000	628000	persuasiveness of news.
628000	629000	Once I
629000	630000	share news,
630000	631000	I can change
631000	632000	people's
632000	633000	beliefs.
633000	634000	For example,
634000	635000	if I keep
635000	636000	sharing news,
636000	637000	no one will
637000	638000	believe it
638000	639000	and no one
639000	640000	will change
640000	641000	their ideas,
641000	642000	why should I
642000	643000	share news?
643000	644000	The last one is
644000	645000	strategic substitute.
645000	646000	When you
646000	647000	share news,
647000	648000	you will
648000	649000	evaluate
649000	650000	how many
650000	651000	people
651000	652000	are sharing
652000	653000	news
653000	654000	under
654000	655000	equilibrium.
655000	656000	Then,
656000	657000	you will
657000	658000	think that
658000	659000	most people
659000	660000	will hear
660000	661000	the news
661000	662000	so I don't
662000	663000	need to share it.
663000	664000	These are
664000	665000	the three main
665000	666000	components.
666000	667000	Can you
667000	668000	clarify
668000	669000	the concept
669000	670000	of
670000	671000	equilibrium?
671000	672000	Oh,
672000	673000	the concept
673000	674000	of
674000	675000	equilibrium
675000	676000	is that
676000	677000	under
677000	678000	this model,
678000	679000	you
679000	680000	predict
680000	681000	what
681000	682000	others
682000	683000	are doing.
683000	684000	Then,
684000	685000	under
685000	686000	your prediction,
686000	687000	you
688000	689000	optimize
689000	690000	your behavior.
690000	691000	If
691000	692000	everyone
692000	693000	goes to
693000	694000	the supermarket
694000	695000	to buy
695000	696000	everything,
696000	697000	I will
697000	698000	also go
698000	699000	to the
699000	700000	supermarket
700000	701000	to buy
701000	702000	everything
702000	703000	and go to
703000	704000	the supermarket
704000	705000	to buy
705000	706000	things.
706000	707000	So,
707000	708000	under
708000	709000	your
709000	710000	prediction,
710000	711000	you will
711000	712000	do
712000	713000	the best
713000	714000	behavior
714000	715000	for you.
715000	716000	At the same time,
716000	717000	under
717000	718000	your
718000	719000	prediction,
719000	720000	you will
720000	721000	optimize
721000	722000	your
722000	723000	behavior.
723000	724000	So,
724000	725000	under
725000	726000	this kind
726000	727000	of interaction,
727000	728000	it reaches
728000	729000	equilibrium.
729000	730000	In this
730000	731000	case,
731000	732000	no one
732000	733000	will
733000	734000	change
734000	735000	their
735000	736000	behavior.
736000	737000	So,
737000	738000	it gradually
738000	739000	reaches
739000	740000	equilibrium.
740000	741000	It's not
741000	742000	gradually
742000	743000	reaching
743000	744000	equilibrium,
744000	745000	but
745000	746000	it's
746000	747000	a
747000	748000	very
748000	749000	basic
749000	750000	assumption.
750000	751000	It's
751000	752000	not an
752000	753000	assumption,
753000	754000	it's
754000	755000	a
755000	756000	game.
756000	757000	In
757000	758000	the
758000	759000	game,
759000	760000	it's
760000	761000	like
761000	762000	playing
762000	763000	poker.
763000	764000	I will
764000	765000	think of
765000	766000	the
766000	767000	moves
767000	768000	and
768000	769000	I will
769000	770000	think of
770000	771000	how to
771000	772000	resist
772000	773000	them.
773000	774000	If
774000	775000	I
775000	776000	predict
776000	777000	your
777000	778000	behavior,
778000	779000	under
779000	780000	equilibrium,
780000	781000	I will
781000	782000	think of
782000	783000	how to
783000	784000	react.
784000	785000	No one
785000	786000	will
786000	787000	change
787000	788000	their
788000	789000	behavior.
789000	790000	It
790000	791000	reaches
791000	792000	a balance
792000	793000	of
793000	794000	resistance.
794000	795000	So,
795000	796000	we
796000	797000	need to
797000	798000	make it
798000	799000	equilibrium.
799000	800000	I see.
800000	801000	I have a
801000	802000	question.
802000	803000	For example,
803000	804000	if I
804000	805000	don't
805000	806000	talk,
806000	807000	but
807000	808000	the other
808000	809000	person
809000	810000	talks or
810000	811000	doesn't
811000	812000	talk,
812000	813000	it's better
813000	814000	for me.
814000	815000	So,
815000	816000	I will
816000	817000	talk.
817000	818000	If the
818000	819000	other person
819000	820000	talks or
820000	821000	doesn't
821000	822000	talk,
822000	823000	it's
823000	824000	better for
824000	825000	me.
825000	826000	I see.
826000	827000	Thank you.
827000	828000	I have a
828000	829000	question
829000	830000	about
830000	831000	equilibrium.
831000	832000	When
832000	833000	you
833000	834000	discuss
834000	835000	individual
835000	836000	differences,
836000	837000	does everyone
837000	838000	look different?
838000	839000	In
839000	840000	Econ,
840000	841000	they call
841000	842000	it
842000	843000	type.
843000	844000	What
844000	845000	type are
845000	846000	you?
846000	847000	You
847000	848000	can consider
848000	849000	individual
849000	850000	differences,
850000	851000	but
851000	852000	Econ
852000	853000	often
853000	854000	asks
854000	855000	whether
855000	856000	you
856000	857000	know
857000	858000	individual
858000	859000	differences.
859000	860000	If
860000	861000	I know
861000	862000	everyone
862000	863000	knows
863000	864000	your
864000	865000	type,
865000	866000	I
866000	867000	can
867000	868000	consider
868000	869000	you
869000	870000	as
870000	871000	a
871000	872000	type.
872000	873000	I
873000	874000	can
874000	875000	consider
875000	876000	you
876000	877000	as
877000	878000	a
878000	879000	type.
879000	880000	If
880000	881000	I
881000	882000	don't
882000	883000	know
883000	884000	your
884000	885000	type,
885000	886000	I
886000	887000	can
887000	888000	consider
888000	889000	you
889000	890000	as
890000	891000	a
891000	892000	type.
892000	893000	If
893000	894000	I
894000	895000	don't
895000	896000	know
896000	897000	your
897000	898000	type,
898000	899000	I
899000	900000	can
900000	901000	consider
901000	902000	you
902000	903000	as
903000	904000	a
904000	905000	type.
905000	906000	If
906000	907000	I
907000	908000	don't
908000	909000	know
909000	910000	your
910000	911000	type,
911000	912000	I
912000	913000	can
913000	914000	consider
914000	915000	you
915000	916000	as
916000	917000	a
917000	918000	type.
918000	919000	If
919000	920000	I
920000	921000	don't
921000	922000	know
922000	923000	your
923000	924000	type,
924000	925000	I
925000	926000	can
926000	927000	consider
927000	928000	you
928000	929000	as
929000	930000	a
930000	931000	type.
931000	932000	If
932000	933000	I
933000	934000	don't
934000	935000	know
935000	936000	your
936000	937000	type,
937000	938000	I
938000	939000	can
939000	940000	consider
940000	941000	you
941000	942000	as
942000	943000	a
943000	944000	type.
944000	945000	If
945000	946000	I
946000	947000	don't
947000	948000	know
948000	949000	your
949000	950000	type,
950000	951000	I
951000	952000	can
952000	953000	consider
953000	954000	you
954000	955000	as
955000	956000	a
956000	957000	type.
957000	958000	If
958000	959000	I
959000	960000	don't
960000	961000	know
961000	962000	your
962000	963000	type,
963000	964000	I
964000	965000	can
965000	966000	consider
966000	967000	you
967000	968000	as
968000	969000	a
969000	970000	type.
970000	971000	If
971000	972000	I
972000	973000	don't
973000	974000	know
974000	975000	your
975000	976000	type,
976000	977000	I
977000	978000	can
978000	979000	consider
979000	980000	you
980000	981000	as
981000	982000	a
982000	983000	type.
983000	984000	If
984000	985000	I
985000	986000	don't
986000	987000	know
987000	988000	your
988000	989000	type,
989000	990000	I
990000	991000	can
991000	992000	consider
992000	993000	you
993000	994000	as
994000	995000	a
995000	996000	type.
996000	997000	If
997000	998000	I
998000	999000	don't
999000	1000000	know
1000000	1001000	your
1001000	1002000	type,
1002000	1003000	I
1003000	1004000	can
1004000	1005000	consider
1005000	1006000	you
1006000	1007000	as
1007000	1008000	a
1008000	1009000	type.
1009000	1010000	If
1010000	1011000	I
1011000	1012000	don't
1012000	1013000	know
1013000	1014000	your
1014000	1015000	type,
1015000	1016000	I
1016000	1017000	can
1017000	1018000	consider
1018000	1019000	you
1019000	1020000	as
1020000	1021000	a
1021000	1022000	type.
1022000	1023000	If
1023000	1024000	I
1024000	1025000	don't
1025000	1026000	know
1026000	1027000	your
1027000	1028000	type,
1028000	1029000	I
1029000	1030000	can
1030000	1031000	consider
1031000	1032000	you
1032000	1033000	as
1033000	1034000	a
1034000	1035000	type.
1035000	1036000	If
1036000	1037000	I
1037000	1038000	don't
1038000	1039000	know
1039000	1040000	your
1040000	1041000	type,
1041000	1042000	I
1042000	1043000	can
1043000	1044000	consider
1044000	1045000	you
1045000	1046000	as
1046000	1047000	a
1047000	1048000	type.
1048000	1049000	If
1049000	1050000	I
1050000	1051000	don't
1051000	1052000	know
1052000	1053000	your
1053000	1054000	type,
1054000	1055000	I
1055000	1056000	can
1056000	1057000	consider
1057000	1058000	you
1058000	1059000	as
1059000	1060000	a
1060000	1061000	type.
1061000	1062000	If
1062000	1063000	I
1063000	1064000	don't
1064000	1065000	know
1065000	1066000	your
1066000	1067000	type,
1067000	1068000	I
1068000	1069000	can
1069000	1070000	consider
1070000	1071000	you
1071000	1072000	as
1072000	1073000	a
1073000	1074000	type.
1074000	1075000	If
1075000	1076000	I
1076000	1077000	don't
1077000	1078000	know
1078000	1079000	your
1079000	1080000	type,
1080000	1081000	I
1081000	1082000	can
1082000	1083000	consider
1083000	1084000	you
1084000	1085000	as
1085000	1086000	a
1086000	1087000	type.
1087000	1088000	If
1088000	1089000	I
1089000	1090000	don't
1090000	1091000	know
1091000	1092000	your
1092000	1093000	type,
1093000	1094000	I
1094000	1095000	can
1095000	1096000	consider
1096000	1097000	you
1097000	1098000	as
1098000	1099000	a
1099000	1100000	type.
1100000	1101000	If
1101000	1102000	I
1102000	1103000	don't
1103000	1104000	know
1104000	1105000	your
1105000	1106000	type,
1106000	1107000	I
1107000	1108000	can
1108000	1109000	consider
1109000	1110000	you
1110000	1111000	as
1111000	1112000	a
1112000	1113000	type.
1113000	1114000	If
1114000	1115000	I
1115000	1116000	don't
1116000	1117000	know
1117000	1118000	your
1118000	1119000	type,
1119000	1120000	I
1120000	1121000	can
1121000	1122000	consider
1122000	1123000	you
1123000	1124000	as
1124000	1125000	a
1125000	1126000	type.
1126000	1127000	If
1127000	1128000	I
1128000	1129000	don't
1129000	1130000	know
1130000	1131000	your
1131000	1132000	type,
1132000	1133000	I
1133000	1134000	can
1134000	1135000	consider
1135000	1136000	you
1136000	1137000	as
1137000	1138000	a
1138000	1139000	type.
1139000	1140000	If
1140000	1141000	I
1141000	1142000	don't
1142000	1143000	know
1143000	1144000	your
1144000	1145000	type,
1145000	1146000	I
1146000	1147000	can
1147000	1148000	consider
1148000	1149000	you
1149000	1150000	as
1150000	1151000	a
1151000	1152000	type.
1152000	1153000	If
1153000	1154000	I
1154000	1155000	don't
1155000	1156000	know
1156000	1157000	your
1157000	1158000	type,
1158000	1159000	I
1159000	1160000	can
1160000	1161000	consider
1161000	1162000	you
1162000	1163000	as
1163000	1164000	a
1164000	1165000	type.
1165000	1166000	If
1166000	1167000	I
1167000	1168000	don't
1168000	1169000	know
1169000	1170000	your
1170000	1171000	type,
1171000	1172000	I
1172000	1173000	can
1173000	1174000	consider
1174000	1175000	you
1175000	1176000	as
1176000	1177000	a
1177000	1178000	type.
1178000	1179000	If
1179000	1180000	I
1180000	1181000	don't
1181000	1182000	know
1182000	1183000	your
1183000	1184000	type,
1184000	1185000	I
1185000	1186000	can
1186000	1187000	consider
1187000	1188000	you
1188000	1189000	as
1189000	1190000	a
1190000	1191000	type.
1191000	1192000	If
1192000	1193000	I
1193000	1194000	don't
1194000	1195000	know
1195000	1196000	your
1196000	1197000	type,
1197000	1198000	I
1198000	1199000	can
1199000	1200000	consider
1200000	1201000	you
1201000	1202000	as
1202000	1203000	a
1203000	1204000	type.
1204000	1205000	If
1205000	1206000	I
1206000	1207000	don't
1207000	1208000	know
1208000	1209000	your
1209000	1210000	type,
1210000	1211000	I
1211000	1212000	can
1212000	1213000	consider
1213000	1214000	you
1214000	1215000	as
1215000	1216000	a
1216000	1217000	type.
1217000	1218000	If
1218000	1219000	I
1219000	1220000	don't
1220000	1221000	know
1221000	1222000	your
1222000	1223000	type,
1223000	1224000	I
1224000	1225000	can
1225000	1226000	consider
1226000	1227000	you
1227000	1228000	as
1228000	1229000	a
1229000	1230000	type.
1230000	1231000	If
1231000	1232000	I
1232000	1233000	don't
1233000	1234000	know
1234000	1235000	your
1235000	1236000	type,
1236000	1237000	I
1237000	1238000	can
1238000	1239000	consider
1239000	1240000	you
1240000	1241000	as
1241000	1242000	a
1242000	1243000	type.
1243000	1244000	If
1244000	1245000	I
1245000	1246000	don't
1246000	1247000	know
1247000	1248000	your
1248000	1249000	type,
1249000	1250000	I
1250000	1251000	can
1251000	1252000	consider
1252000	1253000	you
1253000	1254000	as
1254000	1255000	a
1255000	1256000	type.
1256000	1257000	If
1257000	1258000	I
1258000	1259000	don't
1259000	1260000	know
1260000	1261000	your
1261000	1262000	type,
1262000	1263000	I
1263000	1264000	can
1264000	1265000	consider
1265000	1266000	you
1266000	1267000	as
1267000	1268000	a
1268000	1269000	type.
1269000	1270000	If
1270000	1271000	I
1271000	1272000	don't
1272000	1273000	know
1273000	1274000	your
1274000	1275000	type,
1275000	1276000	I
1276000	1277000	can
1277000	1278000	consider
1278000	1279000	you
1279000	1280000	as
1280000	1281000	a
1281000	1282000	type.
1282000	1283000	If
1283000	1284000	I
1284000	1285000	don't
1285000	1286000	know
1286000	1287000	your
1287000	1288000	type,
1288000	1289000	I
1289000	1290000	can
1290000	1291000	consider
1291000	1292000	you
1292000	1293000	as
1293000	1294000	a
1294000	1295000	type.
1295000	1296000	If
1296000	1297000	I
1297000	1298000	don't
1298000	1299000	know
1299000	1300000	your
1300000	1301000	type,
1301000	1302000	I
1302000	1303000	can
1303000	1304000	consider
1304000	1305000	you
1305000	1306000	as
1306000	1307000	a
1307000	1308000	type.
1308000	1309000	If
1309000	1310000	I
1310000	1311000	don't
1311000	1312000	know
1312000	1313000	your
1313000	1314000	type,
1314000	1315000	I
1315000	1316000	can
1316000	1317000	consider
1317000	1318000	you
1318000	1319000	as
1319000	1320000	a
1320000	1321000	type.
1321000	1322000	If
1322000	1323000	I
1323000	1324000	don't
1324000	1325000	know
1325000	1326000	your
1326000	1327000	type,
1327000	1328000	I
1328000	1329000	can
1329000	1330000	consider
1330000	1331000	you
1331000	1332000	as
1332000	1333000	a
1333000	1334000	type.
1334000	1335000	If
1335000	1336000	I
1336000	1337000	don't
1337000	1338000	know
1338000	1339000	your
1339000	1340000	type,
1340000	1341000	I
1341000	1342000	can
1342000	1343000	consider
1343000	1344000	you
1344000	1345000	as
1345000	1346000	a
1346000	1347000	type.
1347000	1348000	If
1348000	1349000	I
1349000	1350000	don't
1350000	1351000	know
1351000	1352000	your
1352000	1353000	type,
1353000	1354000	I
1354000	1355000	can
1355000	1356000	consider
1356000	1357000	you
1357000	1358000	as
1358000	1359000	a
1359000	1360000	type.
1360000	1361000	If
1361000	1362000	I
1362000	1363000	don't
1363000	1364000	know
1364000	1365000	your
1365000	1366000	type,
1366000	1367000	I
1367000	1368000	can
1368000	1369000	consider
1369000	1370000	you
1370000	1371000	as
1371000	1372000	a
1372000	1373000	type.
1373000	1374000	If
1374000	1375000	I
1375000	1376000	don't
1376000	1377000	know
1377000	1378000	your
1378000	1379000	type,
1379000	1380000	I
1380000	1381000	can
1381000	1382000	consider
1382000	1383000	you
1383000	1384000	as
1384000	1385000	a
1385000	1386000	type.
1386000	1387000	If
1387000	1388000	I
1388000	1389000	don't
1389000	1390000	know
1390000	1391000	your
1391000	1392000	type,
1392000	1393000	I
1393000	1394000	can
1394000	1395000	consider
1395000	1396000	you
1396000	1397000	as
1397000	1398000	a
1398000	1399000	type.
1399000	1400000	If
1400000	1401000	I
1401000	1402000	don't
1402000	1403000	know
1403000	1404000	your
1404000	1405000	type,
1405000	1406000	I
1406000	1407000	can
1407000	1408000	consider
1408000	1409000	you
1409000	1410000	as
1410000	1411000	a
1411000	1412000	type.
1412000	1413000	If
1413000	1414000	I
1414000	1415000	don't
1415000	1416000	know
1416000	1417000	your
1417000	1418000	type,
1418000	1419000	I
1419000	1420000	can
1420000	1421000	consider
1421000	1422000	you
1422000	1423000	as
1423000	1424000	a
1424000	1425000	type.
1425000	1426000	If
1426000	1427000	I
1427000	1428000	don't
1428000	1429000	know
1429000	1430000	your
1430000	1431000	type,
1431000	1432000	I
1432000	1433000	can
1433000	1434000	consider
1434000	1435000	you
1435000	1436000	as
1436000	1437000	a
1437000	1438000	type.
1438000	1439000	If
1439000	1440000	I
1440000	1441000	don't
1441000	1442000	know
1442000	1443000	your
1443000	1444000	type,
1444000	1445000	I
1445000	1446000	can
1446000	1447000	consider
1447000	1448000	you
1448000	1449000	as
1449000	1450000	a
1450000	1451000	type.
1451000	1452000	If
1452000	1453000	I
1453000	1454000	don't
1454000	1455000	know
1455000	1456000	your
1456000	1457000	type,
1457000	1458000	I
1458000	1459000	can
1459000	1460000	consider
1460000	1461000	you
1461000	1462000	as
1462000	1463000	a
1463000	1464000	type.
1464000	1465000	If
1465000	1466000	I
1466000	1467000	don't
1467000	1468000	know
1468000	1469000	your
1469000	1470000	type,
1470000	1471000	I
1471000	1472000	can
1472000	1473000	consider
1473000	1474000	you
1474000	1475000	as
1475000	1476000	a
1476000	1477000	type.
1477000	1478000	If
1478000	1479000	I
1479000	1480000	don't
1480000	1481000	know
1481000	1482000	your
1482000	1483000	type,
1483000	1484000	I
1484000	1485000	can
1485000	1486000	consider
1486000	1487000	you
1487000	1488000	as
1488000	1489000	a
1489000	1490000	type.
1490000	1491000	If
1491000	1492000	I
1492000	1493000	don't
1493000	1494000	know
1494000	1495000	your
1495000	1496000	type,
1496000	1497000	I
1497000	1498000	can
1498000	1499000	consider
1499000	1500000	you
1500000	1501000	as
1501000	1502000	a
1502000	1503000	type.
1503000	1504000	If
1504000	1505000	I
1505000	1506000	don't
1506000	1507000	know
1507000	1508000	your
1508000	1509000	type,
1509000	1510000	I
1510000	1511000	can
1511000	1512000	consider
1512000	1513000	you
1513000	1514000	as
1514000	1515000	a
1515000	1516000	type.
1516000	1517000	If
1517000	1518000	I
1518000	1519000	don't
1519000	1520000	know
1520000	1521000	your
1521000	1522000	type,
1522000	1523000	I
1523000	1524000	can
1524000	1525000	consider
1525000	1526000	you
1526000	1527000	as
1527000	1528000	a
1528000	1529000	type.
1529000	1530000	If
1530000	1531000	I
1531000	1532000	don't
1532000	1533000	know
1533000	1534000	your
1534000	1535000	type,
1535000	1536000	I
1536000	1537000	can
1537000	1538000	consider
1538000	1539000	you
1539000	1540000	as
1540000	1541000	a
1541000	1542000	type.
1542000	1543000	If
1543000	1544000	I
1544000	1545000	don't
1545000	1546000	know
1546000	1547000	your
1547000	1548000	type,
1548000	1549000	I
1549000	1550000	can
1550000	1551000	consider
1551000	1552000	you
1552000	1553000	as
1553000	1554000	a
1554000	1555000	type.
1555000	1556000	If
1556000	1557000	I
1557000	1558000	don't
1558000	1559000	know
1559000	1560000	your
1560000	1561000	type,
1561000	1562000	I
1562000	1563000	can
1563000	1564000	consider
1564000	1565000	you
1565000	1566000	as
1566000	1567000	a
1567000	1568000	type.
1568000	1569000	If
1569000	1570000	I
1570000	1571000	don't
1571000	1572000	know
1572000	1573000	your
1573000	1574000	type,
1574000	1575000	I
1575000	1576000	can
1576000	1577000	consider
1577000	1578000	you
1578000	1579000	as
1579000	1580000	a
1580000	1581000	type.
1581000	1582000	If
1582000	1583000	I
1583000	1584000	don't
1584000	1585000	know
1585000	1586000	your
1586000	1587000	type,
1587000	1588000	I
1588000	1589000	can
1589000	1590000	consider
1590000	1591000	you
1591000	1592000	as
1592000	1593000	a
1593000	1594000	type.
1594000	1595000	If
1595000	1596000	I
1596000	1597000	don't
1597000	1598000	know
1598000	1599000	your
1599000	1600000	type,
1600000	1601000	I
1601000	1602000	can
1602000	1603000	consider
1603000	1604000	you
1604000	1605000	as
1605000	1606000	a
1606000	1607000	type.
1607000	1608000	If
1608000	1609000	I
1609000	1610000	don't
1610000	1611000	know
1611000	1612000	your
1612000	1613000	type,
1613000	1614000	I
1614000	1615000	can
1615000	1616000	consider
1616000	1617000	you
1617000	1618000	as
1618000	1619000	a
1619000	1620000	type.
1620000	1621000	If
