start	end	text
315000	317000	A very ungrateful look.
317000	319000	There's going to be a problem with communication.
319000	321000	So what I'm interested in is
321000	326000	Emotions in non-verbal communication.
326000	330000	How does this have anything to do with moral psychology?
330000	331000	Because it's simple.
331000	334000	Because if I'm talking to my partner today.
334000	336000	Then show a very ungrateful look.
336000	337000	There will be a fight later.
337000	338000	There will be a fight.
338000	340000	It's about morality.
340000	342000	It's about who's right and who's wrong.
342000	345000	Why do you think I shouldn't do this?
345000	349000	Why should I listen to you?
349000	352000	But I give you this ungrateful look.
352000	354000	You think this is morally wrong.
354000	357000	Where do you see this signal from?
357000	358000	Then next.
358000	360000	For example, I walked on the street.
360000	364000	Then there was a street friend.
364000	370000	He showed me some emotional non-verbal communication signals.
370000	374000	But then it will affect my judgment of his situation.
374000	375000	For example, this guy deserves it.
375000	377000	He didn't work hard to get there.
377000	380000	Or do I think he must have been bullied.
380000	382000	So this society is not fair.
382000	383000	So I have to help him.
383000	387000	So moral behavior or moral judgment
387000	389000	And the next moral behavior
389000	392000	It's all in this kind of interpersonal communication.
392000	394000	It's all in this kind of interaction.
394000	397000	So it's actually a line that keeps pulling down.
397000	399000	And then finally.
399000	402000	I'm very interested in culture.
402000	405000	Because that's what we're going to talk about today.
405000	409000	Culture greatly affects how we understand others.
409000	412000	Like this.
414000	416000	We'll talk about culture later.
416000	417000	I won't talk about it now.
417000	419000	Anyway, you can imagine it.
419000	420000	Then I started.
426000	427000	Because I have two screens.
427000	430000	So if you leave a message, I can see it.
430000	432000	It won't affect my PowerPoint.
432000	435000	So if you have any questions, you can leave a message.
435000	437000	You can also speak directly through the microphone.
437000	438000	It doesn't matter.
438000	440000	So I should be able to see it.
440000	442000	Okay, let's get started.
442000	447000	First of all, thank you all for coming to listen to me today.
447000	450000	And it's under such late notice.
450000	451000	So.
454000	456000	I was interrupted just now.
456000	457000	Thank you all.
457000	459000	In order to express my gratitude to everyone.
463000	467000	This is what I used in my dissertation proposal defense.
467000	468000	So it's funny.
468000	469000	Maybe it's weird here.
471000	472000	That's what I said at the time.
472000	475000	In order to express my gratitude to everyone.
475000	480000	Please let me kiss your feet.
481000	484000	Okay.
484000	486000	This behavior.
486000	488000	Especially in Taiwan.
488000	489000	It's very bizarre.
489000	491000	Why would you do this?
491000	494000	But in India.
494000	495000	I don't know if you know.
495000	497000	In India.
497000	501000	Kissing someone's feet is the highest expression.
501000	504000	Respect.
504000	505000	And gratitude.
505000	508000	Grateful for the help of these people.
508000	509000	And cultivation.
509000	511000	And incense.
511000	513000	So this behavior is usually for.
513000	515000	This.
515000	516000	It's usually for the elders.
516000	519000	Or this monk.
519000	521000	This monk.
521000	524000	It's what the monks do.
524000	526000	Of course, it's not limited to these people.
526000	528000	But it's usually like this.
528000	529000	This behavior looks very bizarre.
529000	531000	But in fact, in this part of the world.
531000	532000	This is what everyone does.
532000	533000	And don't forget.
533000	536000	This is not a small island in the Pacific Ocean.
536000	537000	Then there are only a few hundred people.
537000	538000	This is India.
538000	541000	There are hundreds of millions of people in India.
541000	542000	Very, very many.
542000	547000	So it's not a.
547000	550000	So it's actually not a.
550000	553000	Very rare event.
553000	556000	But we don't know about these events.
556000	558000	I don't know.
558000	559000	So for us.
559000	561000	Grateful is to express gratitude.
561000	562000	Just say thank you.
562000	565000	Hug.
565000	566000	But.
566000	567000	This thing.
567000	568000	In the example just now.
568000	569000	It shows that.
569000	571000	This is often not the case.
571000	574000	Before we start.
574000	575000	Before analyzing culture.
575000	576000	Let's talk about why.
576000	578000	So why do we need to study gratitude?
578000	580000	Because.
580000	582000	We know that gratitude is a positive emotion.
582000	584000	I'm going to talk about gratitude today.
584000	586000	Gratitude is a positive emotion.
586000	588000	When we feel grateful.
588000	589000	We feel very happy.
589000	591000	Warm.
591000	593000	So he.
593000	594000	Psychologically.
594000	595000	Comfortable.
595000	598000	And the study also shows.
598000	599000	Feel positive emotion.
599000	601000	Will make us.
601000	604000	There are many benefits of mental health.
604000	605000	Come again.
605000	609000	In addition to mental health.
609000	610000	Physical health.
610000	611000	The study also shows that.
611000	613000	When feeling positive emotion.
613000	614000	All kinds of positive emotions.
614000	616000	Physical health will be better.
616000	617000	Not to mention gratitude.
617000	620000	Because gratitude is usually between people.
620000	621000	I thank a person.
622000	624000	Then a person is good to me.
624000	625000	He gives me social support.
625000	626000	So I feel grateful.
626000	628000	Then I might return it later.
628000	629000	So give him social support.
629000	630000	The study found that.
630000	631000	Social support.
631000	632000	For this.
632000	636000	Mortality rate.
636000	638000	Will it hang anyway?
638000	640000	Will people die?
640000	641000	This prediction.
641000	642000	Very high.
642000	643000	How high is it?
643000	645000	Higher than smoking.
645000	646000	Then.
646000	649000	Let me see if I can.
649000	650000	Find this information for everyone.
650000	657000	Take a quick look.
657000	659000	This is a big one in the past.
659000	663000	This review paper.
663000	671000	Then he found that.
671000	672000	Everyone can see me now.
672000	676000	This powerpoint is affiliation.
676000	678000	Or the one just now.
678000	680000	I can see it.
680000	681000	Affiliation, right?
681000	687000	Very good.
687000	688000	This is.
688000	691000	In the past, this study is.
691000	693000	He did it like this.
693000	694000	Everyone can see this.
694000	695000	There are a lot of bars here.
695000	696000	This bar.
696000	698000	Is these items on the left.
698000	700000	For mortality risk.
700000	701000	Prediction.
701000	702000	This effect size.
702000	704000	If you don't know what effect size is.
704000	705000	Don't care about it.
705000	707000	The longer the prediction, the stronger the prediction.
707000	708000	The less noise.
708000	710000	The top.
710000	711000	This pile.
711000	714000	Is a variety of different ways to measure social support.
714000	715000	Then social support.
715000	717000	Or good quality.
717000	719000	High quality social relationship.
719000	721000	For the mortality rate.
721000	722000	The prediction is very high.
722000	724000	If you have good quality.
724000	725000	These.
725000	726000	Quality relationship.
726000	727000	Then.
727000	729000	The mortality rate is relatively low.
729000	732000	Prediction is stronger than smoking.
732000	733000	And this smoking is not what.
733000	734000	Pick two a day.
734000	735000	What is it?
735000	736000	Less than 15.
736000	737000	Everyone can see here.
737000	738000	Less than 15.
738000	739000	So this is a crazy pile.
739000	740000	You.
740000	741000	A crazy pile.
741000	742000	You are not necessarily.
742000	744000	Not necessarily dead.
744000	746000	It will be faster than those who do not have social support.
746000	748000	Social support is so important.
748000	749000	Then there are below.
749000	750000	But.
750000	752000	Aren't they consistent?
752000	753000	You have an error bar.
753000	755000	What is it called?
755000	756000	They are not consistent.
756000	758000	Your social relationship.
758000	760000	After adding the error bar.
760000	762000	Within one sigma.
762000	764000	Consistent with smoking.
764000	765000	I can accept.
765000	767000	You said alcohol consumption.
767000	769000	But I don't think smoking is good.
769000	770000	Smoking is right.
770000	771000	This is not wrong.
771000	773000	This is true.
773000	774000	And this.
774000	775000	You can see this.
775000	776000	The size of the error bar.
776000	779000	In fact, it has a lot to do with the method of measurement.
779000	780000	Because if you are today.
780000	782000	Especially when you.
782000	783000	If you ask about this smoking.
783000	784000	Then you pick a few.
784000	786000	This can be counted one by one.
786000	788000	But how to measure the relationship quality.
788000	790000	Is a very tricky question.
790000	791000	So it will have three different categories.
791000	792000	Then there are several categories.
792000	794000	The error bar is super big.
794000	795000	Because it is obvious.
795000	797000	The way of measuring is not very good.
797000	798000	It's not accurate.
798000	800000	But generally the idea is.
800000	801000	Social support.
801000	802000	At least.
802000	804000	At least it is with.
804000	806000	Smoking.
806000	807000	Can't be distinguished.
807000	808000	Just like this.
808000	810000	Like you don't have friends.
810000	812000	It's like you smoke every day.
812000	813000	Yeah, that's fine.
813000	814000	It's not bigger.
814000	815000	But at least it can't.
815000	817000	Not lower.
817000	818000	And then alcohol.
818000	819000	In this place.
819000	821000	Alcohol is a little lower.
821000	822000	But it.
822000	824000	It is still lower than social support.
824000	826000	Then there is the flu vaccine.
826000	828000	The flu vaccine is even lower.
828000	830000	Physical activity is here.
831000	832000	It's lower.
832000	833000	Then.
833000	834000	Okay, that's it.
834000	836000	These are the more important ones.
836000	837000	So.
837000	838000	What is the point?
838000	839000	The point is that social support.
839000	840000	It is for.
840000	841000	Mortality risk.
841000	843000	The prediction is so strong.
843000	844000	So we.
844000	845000	I want to have a good relationship.
845000	847000	In the end.
848000	849000	Wait a minute.
849000	850000	I see someone.
850000	851000	Oh.
851000	852000	Is the edge wrong?
852000	853000	Okay.
853000	854000	The edge is not wrong.
854000	855000	The edge needs help.
855000	856000	Need help.
856000	857000	But we just want to talk about this.
857000	858000	That is to say.
858000	859000	There is no social support.
859000	860000	In fact, it is a very.
860000	862000	A serious problem.
862000	864000	So it's not just about teenagers.
864000	866000	Teenage smoking is not good.
866000	868000	It's just that teenagers are excluded.
868000	869000	He might die faster.
869000	870000	Anyway, think about it.
870000	871000	This is actually quite reasonable.
871000	872000	This smoking.
872000	873000	You still have smoking.
873000	874000	But.
874000	875000	People who are excluded.
875000	876000	It's easy to commit suicide in the end.
876000	878000	So this is really a serious problem.
878000	879000	Okay, finally.
879000	881000	This past research has been considered.
881000	882000	It's not research.
882000	883000	This is a philosopher.
883000	886000	Many philosophers.
886000	887000	Maybe not many.
887000	888000	But there are a few important philosophers.
888000	889000	They believe that.
889000	891000	Gratitude is a very important emotion.
891000	893000	Because it brings people together.
893000	894000	He.
894000	896000	It is the foundation of our modern society.
896000	898000	Just social exchange.
898000	899000	Or this.
899000	902000	Rational exchange is not enough.
902000	904000	So it's a bit like a lubricant.
904000	906000	That's why we need to study gratitude.
906000	907000	But the problem is.
907000	910000	Just like the example we just saw.
910000	911000	We're not really sure.
911000	912000	How to express gratitude.
912000	914000	Or what to do with gratitude.
914000	916000	Because the cultural difference is so big.
916000	917000	So in this project.
917000	919000	I'm going to do this.
919000	921000	The question is.
921000	924000	Cultural variation in good expressions.
924000	925000	Different cultures.
925000	926000	How to express.
926000	929000	Express gratitude.
929000	930000	And then.
930000	931000	Especially I will focus on.
931000	933000	The difference between the United States and Taiwan.
934000	936000	I will explain later.
936000	938000	Why the United States and Taiwan.
940000	941000	Except.
941000	943000	Of course there are some theoretical reasons.
943000	944000	I will explain later.
944000	945000	Another one is because.
945000	946000	I'm in the United States.
946000	948000	So it's easy for me to get American samples.
948000	950000	Then I have connections in Taiwan.
950000	951000	So I get connections in Taiwan.
951000	952000	This is a.
952000	954000	This is a practical reason.
954000	955000	I'll talk about this first.
955000	957000	The theoretical reason.
957000	958000	I'll talk about it later.
958000	959000	OK.
959000	960000	Then it officially started.
960000	962000	We've already spent half an hour.
962000	963000	It's really funny.
963000	964000	Anyway.
967000	968000	OK.
968000	969000	So what is gratitude?
969000	970000	Gratitude.
970000	971000	This emotion.
971000	972000	We just.
972000	974000	Define it a little bit.
974000	975000	It's a kind of.
975000	977000	When we receive help from others.
977000	978000	Or goodwill.
978000	979000	When goodwill.
979000	980000	Will feel a kind of.
980000	981000	Positive.
981000	982000	Happy.
982000	983000	Joyful.
983000	984000	Warm.
984000	985000	This feeling.
985000	986000	This emotion.
986000	987000	We.
987000	989000	We call this feeling gratitude.
989000	990000	Or say.
990000	991000	We call this feeling gratitude.
991000	992000	It's usually not wrong.
992000	993000	As for whether.
993000	995000	Only this feeling is called gratitude.
995000	996000	We don't care about it now.
996000	997000	Don't care about it now.
999000	1000000	In this place.
1000000	1001000	Gratitude has several characteristics.
1001000	1003000	Compared with other positive emotions.
1003000	1004000	The first one is.
1005000	1006000	It's usually.
1006000	1008000	In interpersonal relationships.
1008000	1009000	Produced.
1009000	1010000	Someone helped me.
1010000	1011000	Give me a gift.
1011000	1012000	Or.
1012000	1013000	Say something nice to me.
1013000	1014000	Or.
1014000	1015000	Give me.
1015000	1016000	Just.
1016000	1017000	Do something for me.
1017000	1018000	Teach me something I don't know.
1018000	1019000	I feel very grateful.
1020000	1021000	This is different from.
1021000	1022000	Other positive emotions.
1022000	1023000	But I'm happy today.
1023000	1024000	I don't need anyone else.
1024000	1025000	I feel great.
1025000	1026000	This is positive emotion.
1026000	1027000	This is joy.
1027000	1028000	But this is not grateful.
1028000	1029000	You won't because.
1030000	1031000	I'm happy.
1031000	1032000	Feel grateful.
1032000	1033000	Usually not.
1033000	1035000	We can discuss later.
1035000	1036000	If you are happy.
1036000	1037000	Feel grateful.
1037000	1038000	Why is that?
1038000	1039000	I think this question is very interesting.
1039000	1040000	But basically.
1040000	1041000	Gratefulness.
1041000	1042000	Its characteristics are.
1042000	1043000	Produced directly from interpersonal relationships.
1043000	1044000	Usually.
1044000	1045000	In addition.
1045000	1046000	It will have.
1046000	1048000	Results in interpersonal relationships.
1048000	1049000	Or effect.
1049000	1050000	We receive a person.
1050000	1051000	Gratefulness.
1051000	1052000	We usually.
1052000	1053000	Repay.
1053000	1054000	Or at least say thank you.
1054000	1055000	This thank you.
1055000	1056000	Not in the air.
1056000	1057000	Say it to another person.
1057000	1058000	So.
1058000	1059000	Gratefulness is a very interpersonal.
1059000	1060000	Emotion.
1060000	1061000	Relative to.
1061000	1062000	Other positive emotions.
1062000	1063000	So.
1063000	1064000	This is.
1064000	1065000	Later.
1065000	1066000	There is a.
1066000	1067000	Because of these phenomena.
1067000	1068000	There is a theory.
1068000	1069000	Called.
1069000	1070000	Find.
1070000	1071000	Find.
1071000	1072000	Remind.
1072000	1073000	And.
1073000	1074000	Find.
1074000	1075000	Theory.
1075000	1076000	This theory says so.
1076000	1077000	He said.
1077000	1078000	Gratefulness.
1078000	1079000	The reason why people.
1079000	1080000	Have this emotion.
1080000	1081000	Is because.
1081000	1082000	Gratefulness.
1082000	1083000	It's like this.
1085000	1086000	Think about it.
1086000	1087000	It's like a light bulb.
1087000	1089000	We usually wear a light bulb.
1089000	1090000	Then.
1090000	1091000	When.
1091000	1092000	Someone is nice to me.
1092000	1093000	I think this person.
1093000	1094000	This person is a good.
1094000	1095000	Social partner.
1095000	1096000	This.
1096000	1097000	I deserve to continue.
1097000	1098000	With him.
1098000	1099000	This light will be like this.
1099000	1100000	Will light up.
1100000	1101000	Then remind me.
1101000	1102000	This guy is a good guy.
1102000	1103000	This is gratefulness.
1103000	1104000	The thing that lights up.
1104000	1105000	Is gratefulness.
1105000	1106000	So he.
1106000	1107000	Help us.
1107000	1108000	Find.
1108000	1109000	Good.
1109000	1110000	Social partners.
1110000	1111000	And.
1111000	1112000	If.
1112000	1113000	Next time.
1113000	1114000	I meet this person.
1114000	1115000	My light bulb.
1115000	1116000	Will be like this.
1116000	1117000	Will light up again.
1117000	1118000	Remind me.
1118000	1119000	This guy was nice to me last time.
1119000	1120000	So.
1120000	1121000	I should repay him now.
1121000	1122000	Or.
1122000	1123000	I should pay attention to this person.
1123000	1124000	Next.
1124000	1125000	Make good friends with him.
1125000	1126000	So.
1126000	1127000	Can build social partners.
1127000	1128000	This social relationship.
1128000	1129000	So.
1129000	1130000	He helped me.
1130000	1131000	Find.
1131000	1132000	And.
1132000	1133000	Remind me.
1133000	1134000	And.
1134000	1135000	Put the two of us together.
1135000	1136000	That.
1136000	1137000	We all know.
1137000	1138000	It's easy to die.
1138000	1139000	But if there is.
1139000	1140000	Cooperation.
1140000	1141000	It's easier to live.
1141000	1142000	Especially.
1142000	1143000	Good.
1143000	1144000	With good.
1144000	1145000	Partners.
1145000	1146000	Cooperate together.
1146000	1147000	Then.
1147000	1148000	OK.
1148000	1149000	Then.
1149000	1150000	OK.
1150000	1151000	Then.
1151000	1152000	OK.
1152000	1153000	OK.
1153000	1154000	OK.
1154000	1155000	OK.
1155000	1156000	OK.
1156000	1157000	OK.
1157000	1158000	OK.
1158000	1159000	OK.
1159000	1160000	OK.
1160000	1161000	OK.
1161000	1162000	OK.
1162000	1163000	OK.
1163000	1164000	OK.
1164000	1165000	OK.
1226000	1227000	OK.
1227000	1228000	OK.
1228000	1229000	OK.
1229000	1232000	OK.
1235000	1236000	OK.
1236000	1238000	OK.
1239000	1240000	OK.
1240000	1241000	OK.
1241000	1242000	OK.
1242000	1243000	OK.
1243000	1244000	OK.
1244000	1245000	OK.
1245000	1246000	OK.
1246000	1247000	OK.
1247000	1248000	OK.
1248000	1249000	OK.
1249000	1250000	OK.
1250000	1251000	OK.
1251000	1252000	OK.
1252000	1253000	OK.
1253000	1254000	OK.
1254000	1255000	OK.
1255000	1256000	OK.
1256000	1257000	OK.
1257000	1258000	OK.
1258000	1259000	OK.
1259000	1260000	OK.
1260000	1261000	OK.
1261000	1262000	OK.
1262000	1263000	OK.
1263000	1264000	OK.
1264000	1265000	OK.
1265000	1266000	OK.
1266000	1267000	OK.
1267000	1268000	OK.
1268000	1269000	OK.
1269000	1270000	OK.
1270000	1271000	OK.
1271000	1272000	OK.
1272000	1273000	OK.
1273000	1274000	OK.
1274000	1275000	OK.
1275000	1276000	0
1278000	1280000	0
1280000	1282000	0
1282000	1284000	0
1284000	1286000	0
1286000	1288000	0
1288000	1290000	0
1290000	1292000	0
1292000	1294000	0
1294000	1296000	0
1296000	1298000	0
1298000	1300000	0
1300000	1302000	0
1302000	1304000	0
1304000	1306000	0
1306000	1308000	0
1308000	1310000	0
1310000	1312000	0
1312000	1314000	0
1314000	1316000	0
1316000	1318000	0
1318000	1320000	0
1320000	1322000	0
1322000	1324000	0
1324000	1326000	0
1326000	1328000	0
1328000	1330000	0
1330000	1332000	0
1332000	1334000	0
1334000	1336000	0
1336000	1338000	0
1338000	1340000	0
1340000	1342000	0
1342000	1344000	0
1344000	1346000	0
1346000	1348000	0
1348000	1350000	0
1350000	1352000	0
1352000	1354000	0
1354000	1356000	0
1356000	1358000	0
1358000	1360000	0
1360000	1362000	0
1362000	1364000	0
1364000	1366000	0
1366000	1368000	0
1368000	1370000	0
1370000	1372000	0
1372000	1374000	0
1374000	1376000	0
1376000	1378000	0
1378000	1380000	0
1380000	1382000	0
1382000	1384000	0
1384000	1386000	0
1386000	1388000	0
1388000	1390000	0
1390000	1392000	0
1392000	1394000	0
1394000	1396000	0
1398000	1400000	0
1400000	1402000	0
1402000	1404000	0
1404000	1406000	0
1406000	1408000	0
1408000	1410000	0
1410000	1412000	0
1412000	1414000	0
1414000	1416000	0
1416000	1418000	0
1418000	1420000	0
1420000	1422000	0
1422000	1424000	0
1424000	1426000	0
1426000	1428000	0
1428000	1430000	0
1432000	1434000	0
1434000	1436000	0
1436000	1438000	0
1438000	1440000	0
1440000	1442000	0
1442000	1444000	0
1444000	1446000	0
1446000	1448000	0
1448000	1450000	0
1450000	1452000	0
1452000	1454000	0
1456000	1458000	0
1458000	1460000	0
1460000	1462000	0
1462000	1464000	0
1464000	1466000	0
1466000	1468000	0
1468000	1470000	0
1470000	1472000	0
1472000	1474000	0
1474000	1476000	0
1476000	1478000	0
1480000	1482000	0
1482000	1484000	0
1484000	1486000	0
1486000	1488000	0
1488000	1490000	0
1490000	1492000	0
1492000	1494000	0
1494000	1496000	0
1496000	1498000	0
1498000	1500000	0
1500000	1502000	0
1502000	1504000	0
1504000	1506000	0
1508000	1510000	0
1510000	1512000	0
1512000	1514000	0
1514000	1516000	0
1516000	1518000	0
1518000	1520000	0
1520000	1522000	0
1522000	1524000	0
1524000	1526000	0
1526000	1528000	0
1528000	1530000	0
1530000	1532000	0
1532000	1534000	0
1536000	1538000	0
1538000	1540000	0
1540000	1542000	0
1542000	1544000	0
1544000	1546000	0
1546000	1548000	0
1548000	1550000	0
1550000	1552000	0
1552000	1554000	0
1554000	1556000	0
1556000	1558000	0
1558000	1560000	0
1560000	1562000	0
1564000	1566000	0
1566000	1568000	0
1568000	1570000	0
1570000	1572000	0
1572000	1574000	0
1574000	1576000	0
1576000	1578000	0
1578000	1580000	0
1580000	1582000	0
1582000	1584000	0
1584000	1586000	0
1586000	1588000	0
1588000	1590000	0
1590000	1592000	0
1592000	1594000	0
1594000	1596000	0
1596000	1598000	0
1598000	1600000	0
1600000	1602000	0
1602000	1604000	0
1604000	1606000	0
1606000	1608000	0
1610000	1612000	0
1612000	1614000	0
1614000	1616000	0
1616000	1618000	0
1618000	1620000	0
1620000	1622000	0
1622000	1624000	0
1624000	1626000	0
1626000	1628000	0
1630000	1632000	0
1632000	1634000	0
1634000	1636000	0
1636000	1638000	0
1638000	1640000	0
1640000	1642000	0
1642000	1644000	0
1644000	1646000	0
1648000	1650000	0
1650000	1652000	0
1652000	1654000	0
1654000	1656000	0
1656000	1658000	0
1658000	1660000	0
1660000	1662000	0
1662000	1664000	0
1664000	1666000	0
1666000	1668000	0
1668000	1670000	0
1670000	1672000	0
1672000	1674000	0
1676000	1678000	0
1678000	1680000	0
1680000	1682000	0
1682000	1684000	0
1684000	1686000	0
1686000	1688000	0
1688000	1690000	0
1690000	1692000	0
1692000	1694000	0
1694000	1696000	0
1696000	1698000	0
1698000	1700000	0
1700000	1702000	0
1704000	1706000	0
1706000	1708000	0
1708000	1710000	0
1710000	1712000	0
1712000	1714000	0
1714000	1716000	0
1716000	1718000	0
1718000	1720000	0
1720000	1722000	0
1722000	1724000	0
1724000	1726000	0
1726000	1728000	0
1728000	1730000	0
1730000	1732000	0
1732000	1734000	0
1734000	1736000	0
1736000	1738000	0
1738000	1740000	0
1740000	1742000	0
1742000	1744000	0
1744000	1746000	0
1746000	1748000	0
1748000	1750000	0
1750000	1752000	0
1754000	1756000	0
1756000	1758000	0
1758000	1760000	0
1760000	1762000	0
1762000	1764000	0
1764000	1766000	0
1766000	1768000	0
1768000	1770000	0
1770000	1772000	0
1772000	1774000	0
1774000	1776000	0
1776000	1778000	0
1778000	1780000	0
1780000	1782000	0
1782000	1784000	0
1784000	1786000	0
1786000	1788000	0
1788000	1790000	0
1790000	1792000	0
1792000	1794000	0
1796000	1798000	0
1798000	1800000	0
1800000	1802000	0
1802000	1804000	0
1804000	1806000	0
1806000	1808000	0
1808000	1810000	0
1810000	1812000	0
1812000	1814000	0
1814000	1816000	0
1816000	1818000	0
1818000	1820000	0
1822000	1824000	0
1824000	1826000	0
1826000	1828000	0
1828000	1830000	0
1830000	1832000	0
1832000	1834000	0
1834000	1836000	0
1836000	1838000	0
1838000	1840000	0
1840000	1842000	0
1844000	1846000	0
1846000	1848000	0
1848000	1850000	0
1850000	1852000	0
1852000	1854000	0
1854000	1856000	0
1856000	1858000	0
1858000	1860000	0
1860000	1862000	0
1862000	1864000	0
1864000	1866000	0
1866000	1868000	0
1868000	1870000	0
1872000	1874000	0
1874000	1876000	0
1876000	1878000	0
1878000	1880000	0
1880000	1882000	0
1882000	1884000	0
1884000	1886000	0
1886000	1888000	0
1888000	1890000	0
1890000	1892000	0
1892000	1894000	0
1894000	1896000	0
1896000	1898000	0
1900000	1902000	0
1902000	1904000	0
1904000	1906000	0
1906000	1908000	0
1908000	1910000	0
1910000	1912000	0
1912000	1914000	0
1914000	1916000	0
1916000	1918000	0
1918000	1920000	0
1920000	1922000	0
1922000	1924000	0
1924000	1926000	0
1928000	1930000	0
1930000	1932000	0
1932000	1934000	0
1934000	1936000	0
1936000	1938000	0
1938000	1940000	0
1940000	1942000	0
1942000	1944000	0
1944000	1946000	0
1946000	1948000	0
1948000	1950000	0
1950000	1952000	0
1952000	1954000	0
1956000	1958000	0
1958000	1960000	0
1960000	1962000	0
1962000	1964000	0
1964000	1966000	0
1966000	1968000	0
1968000	1970000	0
1970000	1972000	0
1972000	1974000	0
1974000	1976000	0
1976000	1978000	0
1978000	1980000	0
1980000	1982000	0
1982000	1984000	0
1986000	1988000	0
1988000	1990000	0
1990000	1992000	0
1992000	1994000	0
1994000	1996000	0
1996000	1998000	0
1998000	2000000	0
2000000	2002000	0
2002000	2004000	0
2004000	2006000	0
2006000	2008000	0
2008000	2010000	0
2010000	2012000	0
2012000	2014000	0
2016000	2018000	0
2018000	2020000	0
2020000	2022000	0
2022000	2024000	0
2024000	2026000	0
2026000	2028000	0
2028000	2030000	0
2030000	2032000	0
2032000	2034000	0
2034000	2036000	0
2036000	2038000	0
2038000	2040000	0
2040000	2042000	0
2042000	2044000	0
2044000	2046000	0
2046000	2048000	0
2048000	2050000	0
2050000	2052000	0
2052000	2054000	0
2054000	2056000	0
2058000	2060000	0
2060000	2062000	0
2062000	2064000	0
2064000	2066000	0
2066000	2068000	0
2070000	2072000	0
2072000	2074000	0
2074000	2076000	0
2076000	2078000	0
2078000	2080000	0
2080000	2082000	0
2082000	2084000	0
2084000	2086000	0
2086000	2088000	0
2088000	2090000	0
2090000	2092000	0
2092000	2094000	0
2094000	2096000	0
2098000	2100000	0
2100000	2102000	0
2102000	2104000	0
2104000	2106000	0
2106000	2108000	0
2108000	2110000	0
2110000	2112000	0
2112000	2114000	0
2114000	2116000	0
2116000	2118000	0
2118000	2120000	0
2120000	2122000	0
2124000	2126000	0
2126000	2128000	0
2128000	2130000	0
2130000	2132000	0
2132000	2134000	0
2134000	2136000	0
2136000	2138000	0
2138000	2140000	0
2140000	2142000	0
