start	end	text
1566000	1568000	Is what you said
1568000	1570000	Can I do it on Earth?
1570000	1572000	For example, I'm on the table
1572000	1574000	I know how heavy this apple is
1574000	1576000	How heavy that banana is
1576000	1578000	How big is the gravitational pull between them
1578000	1580000	But if there's Dark Matter in the middle
1580000	1582000	How much should it change
1582000	1584000	The problem with this is that you can control all the experiments
1584000	1586000	But their signals are small
1586000	1588000	Because things are light
1588000	1590000	So it's hard to do
1590000	1592000	But if there's a breakthrough in this part
1592000	1594000	It will be a completely different
1594000	1596000	For Theory
1596000	1598000	But this is
1598000	1600000	This is more like what you're talking about
1600000	1602000	We're measuring the magnitude of the current current
1602000	1604000	This we know
1604000	1606000	Because if Dark Matter
1606000	1608000	If it's small, it's not
1608000	1610000	But it's like this
1610000	1612000	So
1614000	1616000	The problem here is
1616000	1618000	How big is your sensitivity?
1618000	1620000	How big is your experiment sensitivity?
1620000	1622000	Because we're measuring the magnitude
1622000	1624000	It should all be from astronomy
1624000	1626000	Just look at the big
1626000	1628000	Gravitational Source
1628000	1630000	I don't know
1630000	1632000	I don't know what they're doing right now
1632000	1634000	But someone is doing it
1634000	1636000	This is actually a very interesting experiment for me
1636000	1638000	But I think it's been five or ten years
1638000	1640000	Should all be very
1640000	1642000	Test performance
1642000	1644000	There will be no breakthrough
1644000	1646000	I have a question
1646000	1648000	Dark Matter seems to be man-made
1648000	1650000	Oh
1650000	1652000	This is a completely
1652000	1654000	Different idea
1654000	1656000	You have to talk about
1656000	1658000	Just talk about man-made
1658000	1660000	That's what LHC wants to do
1660000	1662000	I'll talk about it later
1662000	1664000	Yeah, because if it's man-made
1664000	1666000	Maybe you can measure the difference
1666000	1668000	Oh, I know what you mean
1668000	1670000	Theoretically, right?
1670000	1672000	It's Gravity
1672000	1674000	If it's a pile of matter
1674000	1676000	Yes, yes, yes, yes, yes
1676000	1678000	But I don't think I can measure it
1678000	1680000	The reason is the same as just now
1680000	1682000	Because your weight is small, it's hard to measure
1682000	1684000	So now the problem is
1684000	1686000	Of course we know there is
1686000	1688000	Golden mass
1688000	1690000	But I'm not sure if it's dark matter
1690000	1692000	No one knows what it is
1692000	1694000	But what you can imagine is
1694000	1696000	You can modify what you originally used to do
1696000	1698000	Assuming something
1698000	1700000	Assuming Newton's law is right
1700000	1702000	That is, there is less matter
1702000	1704000	Or Newton's law
1704000	1706000	Then you have to modify that
1706000	1708000	Anyway, either case
1708000	1710000	You have to come up with a theory
1710000	1712000	What we are doing is to treat it as a particle
1712000	1714000	Yes, it's a particle
1714000	1716000	To do
1716000	1718000	Its only interaction is gravity
1718000	1720000	OK
1720000	1722000	This is what I want to talk about
1722000	1724000	So it just stands there and doesn't do anything, right?
1724000	1726000	So our current assumption is
1726000	1728000	Dark matter doesn't interact
1728000	1730000	This sentence is correct
1730000	1732000	If you talk to astronomers
1732000	1734000	In all of our roles
1734000	1736000	Dark matter will never work with you
1736000	1738000	What are you doing
1738000	1740000	OK
1740000	1742000	But what is our hope
1742000	1744000	Our hope is
1744000	1746000	Next page
1746000	1748000	Next page
1748000	1750000	It's a very, very, very
1750000	1752000	Small chance
1752000	1754000	It's actually going to be with us
1754000	1756000	This red
1756000	1758000	Red is straight or neutral, I forgot
1758000	1760000	Anyway, it interacts with our normal matter
1760000	1762000	But what are its conditions
1762000	1764000	Its condition is to be small
1772000	1774000	That is to say
1774000	1776000	You want this opportunity to be small
1778000	1780000	In all previous experiments
1780000	1782000	It looks like it has no interaction
1782000	1784000	But you will feel that
1784000	1786000	It's already so small, so why do you have to assume it
1786000	1788000	There is actually another reason
1788000	1790000	Because
1790000	1792000	We are directly
1792000	1794000	Attack Dark Matter
1794000	1796000	Before we measure directly
1798000	1800000	We have a lot of other theoretical examples
1800000	1802000	It predicts
1802000	1804000	New example
1804000	1806000	OK
1806000	1808000	It's not just what we know now
1808000	1810000	Then these new examples
1810000	1812000	With
1812000	1814000	The whole complete
1814000	1816000	The larger and more complete theory
1816000	1818000	Its interaction is very weak
1820000	1822000	Weak to all other
1822000	1824000	The experiments we have done before
1824000	1826000	It looks like it has no interaction
1826000	1828000	But it is not completely
1828000	1830000	This is the point
1830000	1832000	Then it is more important
1832000	1834000	That value
1834000	1836000	Is what we should be able to measure
1836000	1838000	As long as we design a
1838000	1840000	Dedicated experiment
1840000	1842000	So some people think
1842000	1844000	This is very important
1844000	1846000	In fact, we can't measure
1846000	1848000	It's not that it doesn't interact
1848000	1850000	But we don't have a very sensitive way to measure it
1850000	1852000	So we always thought it was completely
1852000	1854000	But in fact
1854000	1856000	If we measure it today
1856000	1858000	We think it should interact with us
1858000	1860000	This sensitive detector
1860000	1862000	There is still no interaction
1862000	1864000	Then we can rule out the old theory
1864000	1866000	Which we did many times
1866000	1868000	I will talk about it later
1868000	1870000	So what is the current situation
1870000	1872000	The current situation is
1872000	1874000	The earth is over there
1874000	1876000	Red is our experiment
1876000	1878000	We put it on the earth
1878000	1880000	Then we are in the dark matter
1880000	1882000	So as the center of the coordinate
1882000	1884000	Dark matter has been hitting us crazy
1884000	1886000	Then we hope that many
1886000	1888000	One will hit our detector
1888000	1890000	Then hit the detector
1890000	1892000	The situation is actually quite serious
1892000	1894000	Like you hit the ball
1894000	1896000	I wrote it there
1896000	1898000	Come in and out
1898000	1900000	It passes a little bit of kinetic energy to the detector
1900000	1902000	Then what we want to measure is this little bit of kinetic energy
1904000	1906000	it is good
1906000	1908000	This is what we want to do
1908000	1910000	How do we actually do it?
1912000	1914000	Okay, let's start to move on
1914000	1916000	That is to say our project
1916000	1918000	This is not our project
1918000	1920000	But I want to talk about it first
1920000	1922000	The two most popular methods on the earth
1922000	1924000	Then I want to
1924000	1926000	Then we have to say in our work
1926000	1928000	Why do we think this is better
1928000	1930000	This is the first method
1930000	1932000	Called Time Projection Chamber
1934000	1936000	That red line is dark matter
1936000	1938000	Dark matter comes in
1938000	1940000	After a lot of times
1940000	1942000	It hit the bucket
1942000	1944000	Detected matter in the basket
1944000	1946000	Then like hitting the ball
1946000	1948000	Then go out
1948000	1950000	Then it passes the energy to the line like a caterpillar
1950000	1952000	What is that line?
1952000	1954000	Inside the bucket
1954000	1956000	Is our so-called
