start	end	text
338000	343000	And how to form the law of the universe.
343000	350000	How do we study particle physics?
350000	352000	We usually do one thing.
352000	358000	We will use the accelerator to accelerate the particles to a very fast speed.
359000	361000	For example, like this animation.
361000	367000	Let the particles and the antiparticles accelerate to a very fast speed.
367000	370000	Then there will be a collision in the middle.
370000	373000	After we let it collide, it will produce a new one.
373000	379000	We rarely see this example in the current universe.
379000	382000	It's a more unfamiliar example.
382000	383000	In our daily lives.
383000	386000	It's not like that kind of thing.
386000	391000	We rarely see this kind of thing in the current universe.
391000	396000	So we study these new examples.
396000	398000	And see what their interaction is like.
398000	401000	Neutrons are one of them.
401000	410000	In fact, we have a lot of large-scale particle physics experiments.
410000	412000	There are many large-scale physics experiments in the world.
413000	415000	The first is the collision experiment.
415000	419000	For example, if you have heard of similar LHC.
419000	423000	What kind of experiments are there under LHC?
423000	425000	The biggest three experiments are actually four.
425000	427000	The biggest four experiments are CNS, ATLAS.
427000	429000	The other experiment is not included.
429000	432000	CNS, ATLAS, and LHC-B.
432000	435000	In addition, our protagonist today is BELL-2.
435000	437000	It is also a collision experiment.
438000	440000	It's about electrons.
440000	442000	It's about electrons and positive electrons.
442000	445000	That is, positive electrons.
445000	446000	Electrons are negative electrons.
446000	448000	Positive electrons are negative electrons.
448000	450000	It's a collision experiment.
450000	451000	There are also other kinds of experiments.
451000	453000	For example, T2K, which I used to participate in.
453000	455000	And then the pressure back in China.
455000	457000	Or SNOPLUS in Canada.
457000	459000	There are other examples.
459000	462000	For example, alpha in LHC.
463000	465000	Alpha in SNOPLUS.
465000	469000	And the Koto experiment in Japan.
469000	471000	I am very happy.
471000	473000	When we received the number on April 26th.
473000	476000	BELL-2 is the first operation.
476000	481000	This is a report at the time.
481000	483000	This is the release press.
483000	490000	And the first collision event.
491000	496000	That's why we're doing BELL-2 experiments.
496000	499000	Please give me three minutes.
502000	506000	At the beginning, the BELL-2 detector.
506000	510000	Actually, it's a detection of B particles.
510000	516000	B particles are rare in the universe.
517000	520000	We will learn about CP-Violation.
520000	522000	That is, the universe is not uniform.
522000	524000	With other new physics.
528000	529000	What is the universe not uniform?
529000	531000	If the universe is not uniform.
531000	534000	It will be with us.
534000	536000	That's why we only have materials now.
536000	538000	Related to our universe.
538000	540000	I have a YouTube video.
540000	542000	Please take a look.
542000	544000	I don't know if YouTube is okay.
544000	546000	Wait a minute, I'll play it again.
563000	566000	This is the theory of the Big Bang.
566000	571000	The universe after the Big Bang.
571000	572000	At the time of the Big Bang.
572000	574000	Matter and antimatter.
574000	576000	It should be the same level.
581000	583000	Now there's only matter in the universe.
583000	586000	Other antimatter has disappeared.
602000	605000	Matter and antimatter.
605000	607000	There should be a difference.
607000	609000	So they say.
609000	615000	In addition to the difference between the electron box and the symmetry.
615000	617000	There should be other differences.
617000	619000	Other differences are called CP-Violation.
631000	635000	Now known as the Kobayashi-Masukawa Theory.
635000	637000	It was a revolutionary theory.
637000	640000	Which introduced a model that contained six quarks.
640000	644000	Even though only three quarks were known at the time.
644000	646000	In 2001.
646000	650000	The Bell experiment successfully measured CP-Violation.
650000	652000	In B meson decays.
652000	655000	As predicted by the Kobayashi-Masukawa Theory.
662000	665000	There are six quarks.
665000	667000	Three or four quarks.
667000	669000	Three or four quarks decays.
669000	671000	They should have.
671000	675000	Matter and antimatter.
675000	677000	An asymmetry.
677000	680000	Later in the Bell experiment.
680000	682000	It was confirmed.
682000	684000	Now it's more accurate.
692000	693000	In 2008.
693000	696000	30 years after their theory paper was published.
696000	698000	Professor Kobayashi.
698000	700000	And Professor Masukawa.
700000	702000	Won the Nobel Prize in Physics.
702000	706000	Experimental confirmation of the Kobayashi-Masukawa Theory.
706000	709000	By the Bell and Babar experiments.
709000	712000	Greatly contributed to their Nobel Prize.
712000	717000	It's easy to get the Nobel Prize.
743000	745000	Electrons and neutrons.
745000	747000	Accelerate to the light.
747000	749000	Let them collide.
749000	751000	Then they will.
751000	754000	If the antimatter is converted to the electron.
754000	756000	They will produce.
756000	758000	Other kinds.
758000	760000	Heavier particles.
760000	761000	This annihilation.
761000	764000	Transforms the electron and positron.
764000	766000	Into a pair of B mesons.
766000	768000	Which consists of bottom quarks.
768000	771000	Two B mesons.
771000	773000	B mesons.
773000	775000	These two B mesons.
775000	777000	Will decay.
777000	779000	Because they have a lot of life.
786000	788000	They will decay.
788000	791000	Into other kinds.
791000	793000	Other kinds of particles.
793000	795000	Usually negative.
796000	798000	In your detector.
798000	800000	Measure their decay.
800000	802000	After the example.
802000	804000	Then calculate.
804000	806000	It should be B mesons.
825000	827000	Particles then pass through.
827000	829000	The central drift chamber.
829000	831000	Here they ionize the gas.
831000	833000	Which fills the detector.
833000	835000	In this way.
835000	837000	A particle's trajectory and momentum.
837000	839000	Is obtained.
839000	841000	Next comes the top counter.
841000	843000	And the aerogel rich counter.
846000	848000	A charged particle.
848000	850000	Emits Cherenkov radiation.
850000	852000	When it enters these detectors.
852000	854000	The timing and pattern information.
854000	856000	Of the detected Cherenkov radiation.
856000	859000	Tells us what kind of particle it is.
861000	864000	Then there is an electromagnetic calorimeter.
865000	867000	This detector precisely measures.
867000	869000	The energy of photons.
869000	871000	Electrons.
871000	873000	The outermost detector.
873000	875000	Is the long living neutral.
875000	877000	And muon detector.
877000	879000	It detects muons.
879000	881000	Which penetrate most of the detector.
881000	883000	And neutral chaos.
883000	885000	Which cannot be measured.
885000	887000	With the inner detectors.
911000	913000	It does not have an electrolyte.
913000	915000	Because the light does not have an electrolyte.
915000	917000	So it is in the middle.
917000	919000	Before it touches the ECL.
919000	921000	From the point of collision.
921000	923000	Before it touches the ECL.
923000	925000	It will not be detected.
925000	927000	Why is the ECL detected?
927000	929000	Because it is denser.
929000	931000	So it is easier for light.
931000	933000	It is easier to produce a reaction.
933000	935000	It will be here.
935000	937000	After the reaction.
937000	939000	It will be broken down into many kinds.
939000	941000	These electrons.
941000	943000	In the crystal.
943000	945000	It will glow in the crystal.
947000	949000	This crystal.
949000	951000	Will add a light sensor.
951000	953000	Photosensor.
953000	955000	You can look at the photosensor.
955000	957000	Its energy size.
957000	959000	The light on both sides.
959000	961000	The intensity of the light.
961000	963000	The intensity of the gamma radiation.
965000	967000	All the detectors.
967000	969000	This is the most important thing today.
979000	981000	If you want to go in.
981000	983000	I have a link here.
983000	985000	You can go back and see for yourself.
989000	991000	This is the history of the universe.
991000	993000	At the beginning of the big explosion.
993000	995000	The universe is very hot.
995000	997000	The universe is very cold.
997000	999000	Relatively cold.
999000	1001000	In the primordial universe.
1001000	1003000	We have a lot.
1003000	1005000	There will be a lot in the universe.
1005000	1007000	In real life.
1007000	1009000	In the cold universe.
1011000	1013000	There are many strange examples.
1013000	1015000	In the universe.
1019000	1021000	Our accelerator.
1021000	1023000	Super KKB.
1023000	1025000	He knows.
1025000	1027000	What we are not familiar with now.
1027000	1029000	Strange examples.
1029000	1031000	It often appeared in the universe.
1033000	1035000	These examples.
1035000	1037000	We can understand.
1037000	1039000	From the past to the present.
1041000	1043000	What happened.
1043000	1045000	There may be some.
1045000	1047000	Strange behavior.
1047000	1049000	The universe.
1049000	1051000	Only matter.
1051000	1053000	Still very mysterious.
1053000	1055000	OK.
1055000	1057000	CP violation.
1057000	1059000	Not familiar with the universe.
1059000	1061000	In 1960.
1061000	1063000	These two people.
1063000	1065000	Not discovered.
1065000	1067000	In the K-on ring.
1067000	1069000	Found in the K-on ring.
1069000	1071000	Found in the K-on ring.
1071000	1073000	Xiaoling and Yichuan in 1973.
1073000	1075000	They.
1075000	1077000	Established.
1077000	1079000	Three quarks era.
1079000	1081000	Six quarks.
1081000	1083000	In the standard model.
1083000	1085000	Six quarks.
1085000	1087000	But.
1087000	1089000	We will.
1091000	1093000	B quark decay.
1093000	1095000	There will be a CP violation.
1095000	1097000	In 1980.
1097000	1099000	These two people.
1099000	1101000	There will be a CP violation.
1101000	1103000	In the K-on ring.
1103000	1105000	OK.
1105000	1107000	You may not know.
1107000	1109000	Simply put.
1109000	1111000	Quarks and.
1111000	1113000	Quarks.
1113000	1115000	In fact, most of the quarks are the same.
1115000	1117000	In addition to.
1117000	1119000	They are not the same.
1119000	1121000	They are not the same.
1121000	1123000	Correct.
1123000	1125000	These two.
1125000	1127000	Charge and parity.
1127000	1129000	Quarks and quarks.
1129000	1131000	Different.
1131000	1133000	Quarks and quarks.
1133000	1135000	There is another.
1135000	1137000	In addition to these two properties.
1137000	1139000	Other different properties.
1139000	1141000	Will be called by us.
1141000	1143000	CP violation.
1143000	1145000	For example, like life.
1145000	1147000	Or like.
1147000	1149000	Decay branching ratio.
1149000	1151000	Only here.
1151000	1153000	B quark situation.
1153000	1155000	Of course there are other CP violations.
1155000	1157000	That kind.
1157000	1159000	Only here.
1159000	1161000	Life or decay ratio.
1161000	1163000	What is B quark?
1163000	1165000	What is B quark?
1165000	1167000	This is from the website.
1167000	1169000	Take it over.
1169000	1171000	B quark.
1171000	1173000	It is actually a B and a D.
1173000	1175000	To constitute.
1175000	1177000	It has B 0 and B 0 bar.
1177000	1179000	It has B plus and B minus.
1179000	1181000	Now the universe is.
1181000	1183000	The left side is more material.
1183000	1185000	The right side is less anti-material.
1185000	1187000	Of course now.
1187000	1189000	B quark is very rare.
1189000	1191000	Then.
1191000	1193000	How do we measure.
1193000	1195000	CP violation in B quark.
1195000	1197000	For example, life.
1197000	1199000	After the confrontation.
1199000	1201000	They will fly in the same direction.
1201000	1203000	B quark and B quark.
1203000	1205000	Will fly in the same direction.
1205000	1207000	The longer the life, the longer the flight.
1207000	1209000	The shorter the life, the shorter the flight.
1209000	1211000	That is.
1211000	1213000	Use this to measure B quark or B quark.
1213000	1215000	Life difference.
1215000	1217000	Of course there are some decay modes.
1217000	1219000	B is more.
1219000	1221000	But this.
1221000	1223000	At the same time to verify.
1223000	1225000	They should be.
1225000	1227000	It's different in life.
1227000	1229000	OK.
1229000	1231000	It has a lot of new physics.
1231000	1233000	For example, like.
1233000	1235000	Some of you may have heard of.
1235000	1237000	Maybe it's too difficult.
1237000	1239000	There will be some.
1239000	1241000	Intermediate particles.
1241000	1243000	It may not be.
1243000	1245000	The example we know.
1245000	1247000	So it will be different.
1247000	1249000	And the other one is.
1249000	1251000	Of course it's not just.
1251000	1253000	This is.
1253000	1255000	Yan Yong is also.
1255000	1257000	Researched.
1257000	1259000	His research is.
1259000	1261000	Direct detection.
1261000	1263000	The method.
1263000	1265000	B quark.
1265000	1267000	It's also direct detection.
1267000	1269000	OK.
1269000	1271000	Physics is over.
1271000	1273000	You should be blind.
1273000	1275000	Then.
1275000	1277000	It's more interesting to talk about this.
1277000	1279000	Because I am.
1279000	1281000	Most of them are.
1281000	1283000	People who do software.
1283000	1285000	So the next thing.
1285000	1287000	Should be more.
1287000	1289000	Talk about software.
1289000	1291000	And some examples.
1291000	1293000	For example, like.
1293000	1295000	You know this is.
1295000	1297000	Our Bell 2 detector.
1297000	1299000	It's actually.
1299000	1301000	Its channel number is very amazing.
1301000	1303000	There may be one.
1303000	1305000	One million pixels.
1305000	1307000	That.
1307000	1309000	You have a million pixels.
1309000	1311000	Then every time the collision occurs.
1311000	1313000	Then there will be a lot of B.
1313000	1315000	The event is to remember.
1315000	1317000	Of course, in addition to B.
1317000	1319000	There are a lot of background events.
1319000	1321000	So add up.
1321000	1323000	Very, very much.
1323000	1325000	Then our data size.
1325000	1327000	Then of course this is.
1327000	1329000	You are in the inside of the FPGA.
1329000	1331000	Then put this one million.
1331000	1333000	After throwing away the things you don't want.
1333000	1335000	Then the data size.
1335000	1337000	The size is probably one megabyte.
1337000	1339000	Then the trigger rate is your event rate.
1339000	1341000	If the accelerator is running.
1341000	1343000	Probably.
1343000	1345000	Maximum is 30.
1345000	1347000	30 kilohertz.
1347000	1349000	Like this.
1349000	1351000	This is the maximum.
1351000	1353000	Of course, it's not that high now.
1353000	1355000	The maximum is like this.
1355000	1357000	So the maximum data rate is probably.
1357000	1359000	34 gigabytes per second.
1359000	1361000	Of course, there are only two or three gigabytes now.
1361000	1363000	When running now.
1363000	1365000	Because we are not so high now.
1365000	1367000	That is to run.
1367000	1369000	The accelerator is not fully operational yet.
1369000	1371000	It's not fully operational yet.
1371000	1373000	So it's not as much as 30 gigabytes.
1373000	1375000	Then there are probably only two or three gigabytes.
1375000	1377000	A lot.
1377000	1379000	That.
1379000	1381000	But in fact, two or three gigabytes.
1381000	1383000	Then add some of your simulation.
1383000	1385000	The data produced is actually a lot.
1385000	1387000	Then this page here.
1387000	1389000	It's like this.
1389000	1391000	How much data does it have?
1391000	1393000	That's it.
1393000	1395000	The data is about 30 times a year.
1395000	1397000	Petabyte.
1397000	1399000	Up to 50 petabytes.
1399000	1401000	That's the data.
1401000	1403000	If you don't change the simulation.
1403000	1405000	It's probably 50 petabytes.
1405000	1407000	That's the experiment.
1407000	1409000	If you add the simulation.
1409000	1411000	It's about 200.
1411000	1413000	You can see that Google is about 98.
1413000	1415000	Then Google's search is 98.
1415000	1417000	Then Facebook Upload is 180.
1417000	1419000	Then Google's Internet Archive is 11.
1419000	1421000	11 bytes.
1421000	1423000	Petabyte.
1423000	1425000	It should be petabyte.
1425000	1427000	I forgot how to read it.
1427000	1429000	Then you can know that Bell can actually be with.
1429000	1431000	Google, Facebook.
1431000	1433000	Their data can be compared.
1433000	1435000	It means it's really big.
1435000	1437000	Of course, it's bigger.
1439000	1441000	We're really doing big data.
1441000	1443000	Then the following words are talking about.
1445000	1447000	It's more in-depth.
1447000	1449000	Because we're big data.
1449000	1451000	We need a set of processes.
1451000	1453000	To analyze our data.
1453000	1455000	This is how we do it.
1455000	1457000	Analyze the structure of our data.
1457000	1459000	Where do we put it?
1459000	1461000	Then we save it.
1461000	1463000	The data format is called MDST.
1465000	1467000	It's called Mini Data Summary Table.
1471000	1473000	We want to start with this MDST.
1473000	1475000	There are a lot of unorganized files in MDST.
1477000	1479000	For example, we just saw that.
1479000	1481000	There's no track in detail.
1483000	1485000	There's something else.
1485000	1487000	There's this one in ECL.
1487000	1489000	That's it.
1489000	1491000	We haven't sorted it out yet.
1491000	1493000	Particle or something.
1493000	1495000	Actually turn it into a particle.
1495000	1497000	Or something.
1497000	1499000	We haven't sorted it out yet.
1499000	1501000	We've introduced a module chain.
1501000	1503000	There's a data store.
1503000	1505000	These are a few things.
1505000	1507000	We're basically.
1507000	1509000	We're input data.
1509000	1511000	Put it in the data store.
1511000	1513000	Then put it in the data store.
1513000	1515000	We'll use the module.
1515000	1517000	Then use a path first.
1517000	1519000	Then put in what you need.
1521000	1523000	Put it in.
1523000	1525000	It's called a module.
1525000	1527000	It has different functions.
1527000	1529000	It's actually written in C14.
1529000	1531000	It's written in C14.
1533000	1535000	It's what you just did.
1535000	1537000	What's the track?
1537000	1539000	Then make it an example.
1539000	1541000	The example we see.
1543000	1545000	Then this path.
1545000	1547000	How to put this module in.
1547000	1549000	We use Python to do it.
1551000	1553000	There's something else.
1553000	1555000	After we're done.
1555000	1557000	We output data.
1557000	1559000	We have a root.
1559000	1561000	Our own format.
1563000	1565000	We'll develop a root format.
1565000	1567000	We can also use Python.
1567000	1569000	Analyze this root file.
1569000	1571000	An example like this.
1571000	1573000	For example.
1573000	1575000	We're done with the experiment.
1575000	1577000	We're going to put the NDST.
1577000	1579000	For example, module 1 is low.
1579000	1581000	NDST.
1581000	1583000	And then the particle list.
1583000	1585000	Take it out.
1585000	1587000	There's a track in there.
1587000	1589000	We'll put it in.
1589000	1591000	Turn it into a proton.
1591000	1593000	Or turn it into an electron.
1593000	1595000	Then there's a particle list.
1595000	1597000	And then put that.
1597000	1599000	Some particles.
1599000	1601000	For example, I'm going to make it a bmeson.
1601000	1603000	bmeson will change.
1603000	1605000	Many kinds.
1605000	1607000	It's his daughter's particle.
1607000	1609000	Then put these daughter's particles together.
1609000	1611000	Then combine it into bmeson.
1611000	1613000	Then there will be a new bmeson.
1613000	1615000	That's right.
1615000	1617000	Then we'll make some more choices.
1617000	1619000	It's bmeson.
1619000	1621000	The bmeson he made.
1621000	1623000	The quality is with us.
1623000	1625000	The bmeson we know is too far away.
1625000	1627000	So we don't want this bmeson.
1627000	1629000	Just make some choices.
1629000	1631000	And then write it out at the end.
1631000	1633000	It becomes a root file.
1633000	1635000	The function of Python is.
1635000	1637000	The first aspect is.
1637000	1639000	Build this path.
1639000	1641000	Build this module chain.
1641000	1643000	And then the other one is.
1643000	1645000	You're in the back of the root file.
1645000	1647000	You can use PyRooter to analyze.
1647000	1649000	Or use other packages.
1649000	1651000	Python packages for free.
1651000	1653000	What packages can be used?
1653000	1655000	I'll talk about it later.
1655000	1657000	Two more pages.
1657000	1659000	Let's start with what Rooter is.
1659000	1661000	If you're interested in what Rooter is.
1661000	1663000	Rooter is.
1663000	1665000	It's a way to do data storage.
1665000	1667000	Data analysis.
1667000	1669000	In Hynology Physicist.
1669000	1671000	Hynology Physicist.
1671000	1673000	You can go to his website.
1673000	1675000	I'll write some.
1675000	1677000	Installation instructions here.
1677000	1679000	The most important thing is.
1679000	1681000	Although it is written in C++.
1681000	1683000	You can also use C++ to do it.
1683000	1685000	But you can integrate with the other languages.
1685000	1687000	Such as Python and R.
1687000	1689000	Python is much more resourceful than R.
1689000	1691000	So it's better to use Python.
1691000	1693000	If you don't want to use C++.
1693000	1695000	There's a choice here.
1695000	1697000	You want to use.
1697000	1699000	You want to use Rooter.
1699000	1701000	Then Rooter is in C++.
1701000	1703000	You still use Python Rooter.
1703000	1705000	It's Python by default Rooter.
1705000	1707000	Then there's another option.
1707000	1709000	For example.
1709000	1711000	Rooter on NuPy.
1711000	1713000	Interface between Rooter.
1713000	1715000	Numerical Python.
1715000	1717000	Then there's another one.
1717000	1719000	Rooter Pandas.
1719000	1721000	You can put Rooter's file format.
1721000	1723000	Write it into Pandas DataFrame.
1723000	1725000	The easier one is.
1725000	1727000	Rooter Pandas.
1727000	1729000	Rooter NumPy.
1729000	1731000	You know it doesn't have.
1731000	1733000	It can also be used.
1733000	1735000	But I'm more used to Rooter Pandas.
1735000	1737000	With Rooter.
1737000	1739000	I like Rooter.
1739000	1741000	I use Rooter most often.
1741000	1743000	Then we build.
1743000	1745000	In fact, many people started to use Rooter Pandas.
1747000	1749000	There are some here.
1749000	1751000	It's the same installation instructions.
1751000	1753000	If you are interested.
1753000	1755000	You can install Rooter Pandas.
1755000	1757000	The installation method I wrote.
1757000	1759000	I've tried it myself.
1759000	1761000	Of course, there are other suggestions.
1761000	1763000	For example, PIP.
1763000	1765000	I've tried PIP.
1765000	1767000	I can't install it.
1767000	1769000	I think I can install it.
1771000	1773000	For example.
1773000	1775000	Then.
1775000	1777000	Like LHC.
1777000	1779000	Those experiments.
1779000	1781000	The four experiments.
1781000	1783000	We actually started.
1783000	1785000	Use Jupyter Notebook to start training.
1785000	1787000	It's our new energy.
1787000	1789000	To write analysis programs.
1793000	1795000	We call it StarKit.
1795000	1797000	It's usually three days.
1799000	1801000	There will be three days in about four months.
1801000	1803000	We'll have a meeting in four months.
1805000	1807000	The meeting is held once.
1807000	1809000	Then everyone gathers to have a meeting.
1809000	1811000	For new energy.
1811000	1813000	In the first three days of the collaboration meeting.
1813000	1815000	Then there will be a training.
1815000	1817000	Called StarKit Workshop.
1817000	1819000	Then there will be a meeting for three days.
1821000	1823000	In fact, everyone sits down.
1823000	1825000	Then teach the new energy.
1825000	1827000	How to do our direct analysis.
1827000	1829000	Data processing.
1829000	1831000	Then we use Jupyter Notebook.
1831000	1833000	To do this thing.
1833000	1835000	You can see Jupyter Notebook.
1835000	1837000	Its characteristics are unmistakable.
1837000	1839000	You can see it directly.
1839000	1841000	For example.
1841000	1843000	If you use Lulupandas.
1843000	1845000	You can make it into a table.
1845000	1847000	Then count, min, etc.
1847000	1849000	If you draw a picture.
1849000	1851000	You can keep it on top.
1851000	1853000	Then it's easier for people to see.
1853000	1855000	Of course, this is actually production.
1855000	1857000	You may not need to use Jupyter Notebook.
1857000	1859000	The big advantage of Jupyter Notebook.
1859000	1861000	If you are.
1861000	1863000	Teaching.
1863000	1865000	Or some.
1865000	1867000	After the root analysis.
1867000	1869000	After.
1869000	1871000	If you want to call the picture again.
1871000	1873000	It will be better.
1873000	1875000	There are some.
1875000	1877000	This picture is.
1877000	1879000	How to do software training in high-performance.
1879000	1881000	Basic C++.
1881000	1883000	Basic Data Science.
1883000	1885000	Programming.
1885000	1887000	For example, RootData.
1887000	1889000	Python, Git.
1889000	1891000	Then there are some training.
1891000	1893000	For example, Advanced Root.
1893000	1895000	Then there are others.
1895000	1897000	Then even someone.
1897000	1899000	I want to write NVIDIA.
1899000	1901000	OpenCL.
1901000	1903000	CUDA or OpenCL.
1903000	1905000	There are some.
1905000	1907000	The right side is the training course.
1907000	1909000	For example, like Bell 2 training course.
1909000	1911000	With Atlas CNX HCB.
1911000	1913000	Then there are some advanced training courses.
1913000	1915000	For example, I went to INFN last year.
1915000	1917000	SDC School.
1917000	1919000	That is.
1919000	1921000	After you finish learning.
1921000	1923000	But.
1923000	1925000	Everything is a little bit like this.
1925000	1927000	Then.
1927000	1929000	There is.
1929000	1931000	Here is also possible.
1931000	1933000	Software people may be more interested.
1933000	1935000	Maybe it has nothing to do with physics.
1935000	1937000	I am also participating in this area.
1937000	1939000	In the Bell era.
1939000	1941000	Is.
1941000	1943000	K1K.
1943000	1945000	About ten years ago.
1945000	1947000	We are using Cluster.
1947000	1949000	Central Cluster.
1949000	1951000	Provide everyone Central Cluster.
1951000	1953000	Then everyone comes in.
1953000	1955000	Calculate.
1955000	1957000	But Bell 2.
1957000	1959000	It is obvious.
1959000	1961000	Its accelerator.
1961000	1963000	Already 50 times.
1963000	1965000	So it will.
1965000	1967000	It will be more even rate.
1967000	1969000	Backlight rate will be more.
1969000	1971000	Even rate.
1971000	1973000	Will be more.
1973000	1975000	So of course.
1975000	1977000	There is a lot of backlight.
1977000	1979000	Then we need more.
1979000	1981000	CPU and memory.
1981000	1983000	If it is only K1K.
1983000	1985000	Maybe you only give him money.
1985000	1987000	Then ask him to pay for it.
1987000	1989000	Maybe not.
1989000	1991000	But we have 25 countries.
1991000	1993000	Then 100 institutes.
1993000	1995000	100 institutions participate in this experiment.
1995000	1997000	Then each institution.
1997000	1999000	A little machine to do it.
1999000	2001000	But each institution.
2001000	2003000	It may have different Cluster.
2003000	2005000	Then it may have different grades.
2005000	2007000	Even some institutions.
2007000	2009000	It may be from Amazon.
2009000	2011000	Or Google.
2011000	2013000	Then buy their Cloud Service.
2013000	2015000	That's all right.
2015000	2017000	Then we are very welcome.
2017000	2019000	They do this thing.
2019000	2021000	Then we need to say.
2023000	2025000	There are two important things.
2025000	2027000	So we have to find a way.
2027000	2029000	For example, everyone.
2029000	2031000	Still want to log in.
2031000	2033000	K1K Cluster.
2033000	2035000	Then we can put the job.
2035000	2037000	Is what we need to calculate.
2037000	2039000	We spread all over the world.
2039000	2041000	Is within these 100 institutions.
2041000	2043000	What they provide.
2043000	2045000	What each institution provides.
2045000	2047000	Calculation resources.
2047000	2049000	Then of course they are.
2049000	2051000	Their resources are different.
2051000	2053000	For example, some Cluster.
2053000	2055000	Then of course.
2055000	2057000	Our information will also spread all over the world.
2059000	2061000	Then here.
2061000	2063000	Then we say.
2063000	2065000	How do we do it?
2065000	2067000	There is a software.
2067000	2069000	Then from LCCB.
2069000	2071000	This experiment.
2071000	2073000	LCCB developed this experiment.
2073000	2075000	Our opponent developed it.
2075000	2077000	Then called Dirac.
2077000	2079000	Called Distribute Infrastructure.
2079000	2081000	With Remote Agent Control.
2083000	2085000	When he developed it.
2085000	2087000	He also considered.
2087000	2089000	Everyone will use different things.
2089000	2091000	It's very simple.
2091000	2093000	User Interface.
2093000	2095000	Then you are below.
2095000	2097000	All kinds of Cloud Cluster.
2097000	2099000	If you are interested.
2099000	2101000	GitHub is here.
2101000	2103000	If you look at it yourself.
2103000	2105000	GitHub is here.
2105000	2107000	Then everyone will notice.
2107000	2109000	It's all written in Python.
2109000	2111000	In GitHub.
2111000	2113000	100% is Python.
2113000	2115000	I plug my mouth.
2115000	2117000	Kun Xian's speech.
