start	end	text
415000	424000	The name of the channel is divided into points.
424000	428000	Frontal is the channel at the beginning of F.
428000	432000	Central is the channel at the beginning of C.
432000	436000	Central parietal is the channel at the beginning of O.
436000	442000	Occipital is the channel at the beginning of O.
442000	448000	We can do this frequency analysis for each channel.
448000	454000	We can combine the change of time with the change of frequency.
454000	460000	We can see the energy of different bands over time.
460000	467000	This can tell us a lot of information about the state of this person.
467000	473000	We can design experiments to see if the brain changes.
473000	479000	We can find some characteristics in different states.
479000	483000	Reflect the brain in different states.
484000	492000	The brain interface is where we read the signals of the brain.
492000	498000	Then we go through some signal processing, including frequency analysis.
498000	505000	Or you can use a lot of other different signal processing methods to get different characteristics.
506000	515000	Then we use the processed signals to make it recognizable.
515000	518000	Then we can convert it into some commands to control.
518000	524000	For example, a mechanical arm or a wheel or a mouse cursor.
524000	528000	Or to input text or some messages.
529000	533000	We call this the brain computer interface.
533000	535000	In short, it's BCI.
537000	539000	What can BCI do?
539000	541000	As I just said, it can convert into commands.
541000	548000	So when we play video games, we can use it to control the movement of your character.
548000	552000	Of course, including the wheel and the mechanical arm.
552000	557000	Of course, it can also be used to monitor a person's cognitive state.
557000	559000	Including whether you want to sleep.
559000	564000	This extends to my main area of expertise.
564000	567000	Monitoring the level of awareness.
571000	577000	The level of awareness is related to drowsy driving.
577000	581000	A lot of people fall asleep while driving.
581000	591000	This news happened on July 18th.
591000	595000	It was recently that a drowsy driving incident happened.
642000	644000	It was recently that a drowsy driving incident happened.
654000	656000	Did you turn on the sound in the group chat?
656000	658000	Or we don't need to hear the sound?
658000	660000	Yes, so we can't hear the sound?
661000	662000	I didn't hear it.
666000	667000	Let's see what to do.
667000	668000	What to do?
669000	670000	I can't do it.
670000	672000	Can you play it on your computer?
673000	674000	Okay.
676000	678000	Can you hear me?
678000	679000	Yes.
680000	681000	Can you hear me?
681000	682000	Yes.
686000	687000	Can you hear me?
692000	693000	Yes.
693000	694000	I can hear you.
694000	695000	I can hear you.
696000	697000	Can you hear me now?
697000	698000	Yes.
725000	726000	Max.
726000	731000	And then after 11 hours a day, we have to shut down and have 10 hours of sleep.
741000	745000	We now have to carry electronic recording devices on our vehicles.
745000	749000	Rio says his students learn to make driving plans to avoid getting fatigued,
749000	753000	and they're encouraged to stop to power nap or just stretch their legs.
753000	755000	It does give you more stamina.
755000	756000	You're more alert.
756000	759000	Because when you're not alert, you know, you can't make good decisions.
759000	762000	And that's what truckers like Rudy live by.
762000	764000	I start closing, you got to pull over and take a nap.
765000	767000	GoMana, 8 News Now.
768000	771000	The National Highway Traffic Safety Administration says drowsy driving
771000	775000	causes up to 1.2 million crashes every year in this country,
775000	778000	and it kills between 5,000 and 8,000 people.
778000	781000	That's nearly twice as many as distracted driving.
802000	805000	And that's two deaths and three injuries.
805000	811000	And drowsy driving can cause up to 1.2 million crashes every year,
811000	815000	and it kills between 5,000 and 8,000 people.
815000	819000	So if we can avoid drowsy driving,
819000	822000	if we can effectively monitor drowsy driving,
822000	824000	and then manage it,
824000	830000	maybe we can avoid some of the deaths and injuries caused by this.
833000	836000	And then there was a comment in the news
836000	839000	that if you find that your eyes are closing,
839000	841000	then you should stop driving.
841000	843000	But with drowsy driving,
843000	846000	I discussed with Shaoming last time
846000	851000	if you can monitor drowsy driving
851000	855000	with your eyes or blinkers.
855000	857000	But there's a problem.
857000	863000	Is there a way to catch it before it closes its eyes
863000	869000	that it's actually unable to pay attention to driving?
869000	874000	This part may want to use brainwaves to break through this problem.
878000	883000	If we use the brain-machine interface to do this alertness monitoring,
883000	886000	we will first, of course,
886000	890000	measure its brainwaves from the driver.
890000	892000	After we get this EEG signal,
892000	894000	after some processing,
894000	897000	we use machine learning to build a model
897000	902000	that can convert EEG data into alertness.
902000	905000	After we know its alertness,
905000	908000	we can try to give it some feedback.
908000	910000	For example, we can wake it up,
910000	917000	or we can make the car stop driving,
917000	919000	stop on the side of the road,
919000	921000	or force it to rest.
921000	923000	There are some ways to intervene.
927000	937000	My research is mainly about how we deal with this signal,
937000	940000	how we build a machine learning model
940000	943000	that can monitor alertness very well.
943000	947000	We can accurately determine whether to make some interventions.
947000	952000	I have a question.
952000	955000	I want to clarify a little bit.
955000	958000	Are you saying that your research is about
958000	961000	the state of mental relaxation,
961000	964000	or the state of actually falling asleep?
964000	970000	It's the state of waking up to almost falling asleep.
970000	973000	It's not really asleep yet.
973000	979000	I haven't studied the state of the brain after falling asleep.
979000	984000	I want to capture the state of the brain before falling asleep.
984000	991000	I have experience in driving,
991000	993000	and I know that my eyes were open at that time,
993000	1000000	but the image was blurred and black,
1000000	1003000	and I wasn't looking at the road anymore.
1003000	1005000	I was a little out of my mind,
1005000	1007000	and then I suddenly woke up,
1007000	1009000	and I felt a little shaky.
1009000	1011000	I started to shake a little.
1011000	1017000	So it's about getting into the time point.
1017000	1021000	It depends on when you can't support the alertness,
1021000	1023000	and then you fall asleep.
1023000	1025000	I have another question.
1025000	1029000	You want to identify a signal,
1029000	1031000	and then you think you want to identify this signal
1031000	1033000	is the state you're talking about now.
1033000	1034000	Yes.
1034000	1036000	Do you have a contrast group?
1036000	1038000	For example, you track his eyes,
1038000	1039000	and then you say,
1039000	1041000	I define that the behavior of the eyes
1041000	1044000	is the state of mind to fall asleep.
1044000	1047000	Then I look for the corresponding brain wave.
1047000	1050000	Or I tell the victim to write,
1050000	1052000	yes, I feel like I'm going to fall asleep now.
1052000	1054000	What is your calibration?
1054000	1056000	This question is very good.
1056000	1059000	How do we define our so-called alertness?
1059000	1062000	I'm going to talk about it next.
1062000	1066000	Because we think alertness is related to your reaction time.
1066000	1069000	So we use reaction time
1069000	1073000	to give us an objective way of measuring.
1073000	1074000	Just like you said,
1074000	1080000	using the eyes or the way of subject return.
1080000	1082000	The part of the eyes is that
1082000	1085000	the movement of the eyes is also a physiological signal.
1085000	1089000	So whether he can react directly to this behavior
1089000	1091000	is another experiment.
1091000	1096000	His role is the same as the brain wave.
1096000	1098000	It just depends on which physiological signal
1098000	1102000	can make it easier for us to be more accurate
1102000	1108000	to determine whether it is alert or not.
1108000	1113000	Subject report is a subjective assessment.
1113000	1119000	Subjective assessment will have some deviations.
1119000	1123000	That is to say, the word that the subject reported
1123000	1126000	is not very objective
1126000	1129000	to express the state he just experienced.
1129000	1133000	Many researchers think
1133000	1135000	a more objective way of judging
1135000	1138000	is to look at his reaction time.
1138000	1141000	Next, I will talk about
1141000	1143000	how we measure brain waves
1143000	1145000	and at the same time measure his reaction time.
1145000	1146000	And how to define it.
1146000	1148000	Finally, I will talk about
1148000	1151000	how to define alertness.
1154000	1156000	Does this answer your question?
1158000	1160000	Yes, thank you.
1160000	1162000	Thank you.
1162000	1165000	I will talk about our experiment
1165000	1168000	and how to get the data we want.
1168000	1173000	We put the subject in a simulated driving car.
1173000	1179000	The car has a 360-degree projection screen.
1179000	1183000	The car is on a dynamic platform.
1183000	1185000	We drive inside
1185000	1189000	to simulate the real driving situation.
1189000	1192000	This is a device in the brain center
1192000	1194000	of the University of Transportation,
1194000	1197000	the brain science center.
1197000	1202000	In this experiment,
1202000	1210000	we do a task to maintain the lane.
1210000	1211000	To maintain the lane,
1211000	1214000	the subject must maintain the car
1214000	1216000	on the lane.
1216000	1221000	The car will automatically make him turn left.
1221000	1224000	We force the subject to adjust
1224000	1228000	the direction of the car on a regular basis.
1228000	1235000	The scene is on a straight highway.
1235000	1237000	But the car will turn to the left
1237000	1239000	or to the right.
1239000	1240000	Not necessarily.
1240000	1242000	It will turn once every 6 to 10 seconds.
1242000	1245000	We see that the subject
1245000	1248000	feels that the car is turning to the left.
1248000	1250000	He moves the steering wheel
1250000	1253000	to guide the car.
1253000	1256000	We see when the subject
1256000	1259000	moves the steering wheel.
1259000	1261000	This is the reaction time.
1261000	1263000	Every 6 to 10 seconds,
1263000	1266000	we can measure the reaction time.
1266000	1268000	We hope that
1268000	1271000	from the brain wave before the lane,
1271000	1274000	we can predict
1274000	1277000	the reaction time.
1278000	1284000	This is the role of prediction.
1284000	1286000	Next, I will talk about
1286000	1289000	how to deal with the reaction time
1289000	1290000	and how to get
1290000	1295000	the alertness estimate.
1295000	1296000	As mentioned,
1296000	1297000	every 6 to 10 seconds,
1297000	1302000	we will have a response time sample.
1302000	1307000	On the y-axis,
1307000	1310000	I draw the response time.
1310000	1312000	I choose log.
1312000	1313000	On the horizontal axis,
1313000	1316000	I draw the time.
1316000	1317000	The unit is divided.
1317000	1323000	This is the length of the whole experiment.
1323000	1325000	The length of the experiment is not certain.
1325000	1326000	This is shorter.
1326000	1327000	It is only 45 minutes.
1327000	1330000	Most of the experiments
1330000	1334000	took more than an hour.
1334000	1336000	About an hour and a half.
1336000	1341000	We sometimes ask the same subject
1341000	1344000	to come back and do it.
1344000	1346000	We finally collected
1346000	1348000	Let me see.
1348000	1349000	There is nothing here.
1349000	1350000	We finally collected
1350000	1352000	more than 30 subjects.
1352000	1361000	There are 50 to 60 car experiments.
1361000	1363000	Let's talk about
1363000	1364000	every point here.
1364000	1367000	These are the RTs we just measured.
1367000	1369000	10 to the power of 0 is about 1 second.
1369000	1371000	When it wakes up,
1371000	1373000	in less than 1 second,
1373000	1375000	we can get the car back.
1375000	1378000	After a while,
1378000	1380000	the car is not in a good condition.
1380000	1382000	After the alertness starts to decline,
1382000	1383000	we will see some
1383000	1385000	longer reaction times.
1385000	1386000	In fact, the reaction is that
1386000	1390000	its alertness becomes worse.
1390000	1393000	We need to process this RT data.
1393000	1399000	Because RT is not a range.
1399000	1401000	Only one side has a range.
1401000	1402000	The other side has no range.
1402000	1405000	Let's make a regularization of it first.
1405000	1407000	Turn it into a value of 0 to 1.
1407000	1408000	The way to regularize it
1408000	1413000	is to use its cumulative distribution function.
1413000	1418000	Then map it to a value with a range.
1418000	1424000	Let's do a smoothing here.
1424000	1425000	For smoothing,
1425000	1427000	I use a 90-second moving window
1427000	1429000	to turn this
1429000	1433000	jumpy value
1433000	1436000	into a smoother value.
1436000	1437000	This is because
1437000	1441000	we only sample RT once every 6 to 10 seconds.
1441000	1445000	If you look at this data
1445000	1447000	with too high frequency,
1447000	1449000	it is more meaningless.
1449000	1450000	If we use a smoothing,
1450000	1452000	we can get rid of
1452000	1458000	some misanalysis of this data.
1458000	1460000	So we use this
1460000	1463000	alertness deficit index
1463000	1468000	as a ground truth
1468000	1473000	in our behavior.
1473000	1477000	Does anyone have any questions?
1477000	1479000	Let's assume that
1479000	1481000	RT directly reflects
1481000	1484000	the level of alertness of this person.
1484000	1487000	If RT is longer,
1487000	1490000	alertness should be one of the factors.
1491000	1492000	Yes.
1492000	1495000	So it depends on the design of the experiment.
1495000	1497000	Let's also assume that
1497000	1499000	the experiment design
1499000	1503000	only affects RT.
1503000	1507000	We try to eliminate
1507000	1511000	other factors that may affect RT.
1511000	1515000	Because similar experiments
1515000	1518000	will also be used
1518000	1520000	to study
1520000	1522000	mind-wandering.
1522000	1524000	Mind-wandering and alertness
1524000	1525000	are related,
1525000	1527000	but not exactly the same.
1527000	1528000	For example,
1528000	1529000	when your subject drives,
1529000	1531000	he starts to think about other things.
1531000	1532000	His RT becomes longer.
1532000	1535000	In your definition,
1535000	1538000	this is a lack of alertness.
1538000	1539000	Yes.
1539000	1540000	But for you,
1540000	1542000	it is acceptable.
1542000	1544000	So our alertness
1544000	1545000	is based on
1545000	1548000	the alertness defined by RT.
1548000	1551000	If the subject doesn't react,
1551000	1552000	like you said,
1552000	1554000	he may be thinking about other things.
1554000	1555000	Yes.
1555000	1557000	Of course,
1557000	1559000	the instruction of our experiment
1559000	1562000	is to teach them to focus.
1562000	1563000	Yes.
1563000	1566000	What we can do is only up to here.
1566000	1569000	Because I think this may affect
1569000	1572000	your EEG data in the future.
1572000	1573000	Imagine that
1573000	1575000	there are three reasons for his RT to become longer.
1575000	1576000	Yes.
1576000	1579000	Do you actually catch three patterns?
1579000	1581000	The three patterns are different.
1581000	1582000	For example,
1582000	1583000	when you train your data,
1583000	1584000	your accuracy will be lower.
1584000	1586000	Because your data
1586000	1588000	is not high enough.
1588000	1589000	Sometimes it may be because of A,
1589000	1590000	sometimes because of B,
1590000	1591000	sometimes because of C.
1591000	1592000	Yes.
1592000	1595000	So it's impossible to be completely accurate.
1595000	1597000	And like you just said,
1597000	1599000	mind-wandering,
1599000	1601000	we can't control it.
1601000	1603000	But for us,
1603000	1605000	when his RT becomes longer,
1605000	1607000	it's actually quite long.
1607000	1609000	For example, 5 seconds.
1609000	1612000	If he really thinks about other things for 5 seconds
1612000	1616000	and doesn't follow our instructions
1616000	1620000	to guide him,
1620000	1622000	I don't know what to do.
1622000	1623000	OK.
1623000	1624000	In terms of concept,
1624000	1625000	if you have a test...
1625000	1626000	But what we see is
1626000	1630000	that he really feels like he is dead.
1630000	1631000	Yes.
1631000	1633000	There may be some trials.
1633000	1634000	Like you said,
1634000	1635000	there may be other factors.
1635000	1637000	And then there are some
1637000	1640000	miscommunications on it.
1640000	1643000	This part can't be ruled out.
1643000	1644000	Yes.
1644000	1645000	OK.
1645000	1646000	In terms of concept,
1646000	1648000	if your test can separate
1648000	1650000	things that affect RT
1650000	1651000	from each other,
1651000	1654000	then you deal with these...
1654000	1655000	When you deal with this information,
1655000	1656000	you deal with it separately.
1656000	1658000	Your model will be cleaner.
1658000	1659000	Ideal situation.
1659000	1660000	Ideal situation.
1660000	1661000	But of course,
1661000	1663000	you can't cover so many different factors
1663000	1664000	at the same time.
1664000	1665000	Yes.
1665000	1666000	Yes.
1666000	1669000	In terms of brain science,
1669000	1670000	we often have this problem.
1670000	1674000	You can't control what the subject is thinking.
1674000	1675000	That's right.
1675000	1676000	Yes.
1676000	1677000	OK.
1677000	1678000	It's a bit awkward.
1678000	1681000	Actually, I have a different idea about this.
1681000	1682000	Yes.
1682000	1685000	If you want to throw this data
1685000	1687000	into machine learning,
1687000	1688000	if there are three reasons,
1688000	1690000	whether he wants to sleep
1690000	1692000	or he's thinking about something crazy,
1692000	1695000	the pattern recognition of your algorithm
1695000	1698000	may be persuaded to
1698000	1701000	identify three different reasons.
1701000	1703000	But for whatever reason,
1703000	1706000	it will indicate that
1706000	1708000	this person is now
1708000	1710000	lying and not paying attention.
1710000	1712000	Isn't that good?
1712000	1713000	That's possible.
1713000	1714000	So in the end,
1714000	1715000	in the end,
1715000	1717000	his algorithm can
1717000	1720000	be oriented for whatever reason.
1720000	1723000	It can prevent your RT from getting longer.
1723000	1724000	No, I think this time
1724000	1726000	we have to go back to the original question.
1726000	1729000	What do you want to detect?
1729000	1730000	Yes.
1730000	1731000	For example,
1731000	1733000	let's say you want to promote a policy.
1733000	1734000	What you want to know is
1734000	1735000	that in this case,
1735000	1738000	you want to avoid drowsy driving.
1738000	1739000	Yes, this whole thing
1739000	1741000	is set for drowsy driving.
1741000	1742000	But you later found that
1742000	1745000	the other important factor
1745000	1747000	that affects their driving
1747000	1748000	or the traffic situation
1748000	1750000	is mind wandering.
1750000	1751000	Even if you can
1751000	1753000	detect mind wandering at the same time,
1753000	1754000	but when you are making a policy,
1754000	1755000	these two are completely different things.
1755000	1757000	How do you avoid A and avoid B?
1757000	1759000	Completely different.
1759000	1760000	So in the end,
1760000	1763000	if it is from the point of view of brain science,
1763000	1764000	what we want to know is
1764000	1765000	what happened
1765000	1767000	during that period of time.
1767000	1769000	The reason I ask this question is like this.
1769000	1770000	Yes, but there may be
1770000	1771000	I think what you said is possible.
1771000	1772000	When machine learning is done,
1772000	1773000	it may be able to identify
1773000	1775000	all the patterns
1775000	1778000	as a lack of awareness.
1778000	1781000	This is also possible.
1781000	1782000	Yes.
1782000	1783000	So,
1783000	1785000	like what Yan-Yong mentioned,
1785000	1788000	if I use machine learning,
1788000	1789000	it will learn
1789000	1792000	the relationship between data.
1792000	1794000	Then you get
1795000	1798000	a whole thing
1798000	1802000	that affects RT.
1802000	1803000	I don't know what it is.
1803000	1804000	Yes.
1804000	1805000	Then,
1805000	1806000	in addition,
1806000	1807000	we have
1807000	1809000	just discussed
1809000	1810000	assuming that
1810000	1815000	some different cognitive phenomena
1815000	1817000	can be disassembled.
1817000	1820000	It can be seen independently.
1820000	1823000	Or there is some interaction between them.
1824000	1827000	If we want to
1828000	1829000	use our data
1829000	1830000	to disassemble
1830000	1832000	different cognitive states
1832000	1834000	and the impact on RT,
1834000	1835000	in fact,
1835000	1837000	there is no way to do it
1837000	1838000	with just one experiment.
1838000	1839000	It may still be necessary
1839000	1840000	to do different experiments
1840000	1842000	to estimate
1842000	1846000	which cognitive state
1846000	1850000	will affect RT.
1850000	1851000	Here,
1851000	1852000	our experiment
1852000	1854000	tries to say
1854000	1857000	that there is only one effect.
1857000	1858000	Try,
1858000	1859000	but can't guarantee.
1859000	1860000	If we say
1860000	1861000	in this trial,
1861000	1862000	for example,
1862000	1863000	90% of it
1863000	1866000	is as we imagined
1866000	1867000	because of
1867000	1869000	Drowsy.
1869000	1872000	Because we let him do it
1872000	1873000	after lunch.
1873000	1874000	Then we asked him to drive
1874000	1876000	that highway
1876000	1878000	in a full-time lab.
1878000	1879000	So we hope
1879000	1880000	to let him
1880000	1882000	take a nap in this way.
1882000	1884000	So at least
1884000	1887000	in this process,
1887000	1888000	it may be
1888000	1889000	closer to
1889000	1890000	what we hope
1890000	1892000	to trigger.
1895000	1897000	Is that OK?
1897000	1898000	OK.
1898000	1902000	My question has been answered.
1902000	1903000	OK.
1903000	1905000	Because this part is
1905000	1906000	I will talk about it later.
1906000	1908000	In fact, this is very troublesome.
1908000	1911000	Because many cognitive states
1911000	1912000	do not have
1912000	1914000	a good objective definition.
1914000	1915000	In the future,
1915000	1916000	I think
1916000	1917000	there are some
1917000	1918000	whether it is
1918000	1919000	brain interface
1919000	1920000	or cognitive science
1920000	1921000	to move forward.
1921000	1924000	In fact, this is a big problem.
1924000	1925000	OK.
1925000	1929000	Then I will continue to talk about my research.
1929000	1930000	OK.
1930000	1931000	Then,
1931000	1932000	just mentioned that
1932000	1933000	our brain waves
1933000	1934000	can be divided into
1934000	1936000	some features of different platforms.
1936000	1938000	So here is
1938000	1939000	some of my
1939000	1940000	processing
1940000	1941000	process
1941000	1942000	list it out.
1942000	1943000	Then EEG,
1943000	1945000	we will
1945000	1947000	do a
1947000	1949000	re-referencing
1949000	1950000	for different channels.
1950000	1951000	That is to say,
1951000	1953000	we will
1953000	1954000	we are taking
1954000	1955000	that
1955000	1956000	all channels
1956000	1958000	EEG of all channels
1958000	1959000	to reduce
1959000	1960000	their overall average.
1960000	1961000	This part
1961000	1962000	can remove
1962000	1963000	some impurities.
1963000	1964000	Then we do
1964000	1965000	bandpass filtering.
1965000	1966000	Because the brain wave
1966000	1967000	can measure to
1967000	1968000	EEG
1968000	1970000	is actually limited.
1970000	1971000	It is probably
1971000	1973000	energy below 50 Hz.
1973000	1975000	But there are some
1975000	1977000	low frequency fluctuations
1977000	1978000	may come from
1978000	1980000	some
1980000	1982000	moving around
1982000	1983000	or
1983000	1984000	it
1984000	1985000	device itself
1985000	1986000	caused noise.
1986000	1987000	So we will
1987000	1988000	use a
1988000	1990000	usually use 1 to 50 Hz
1990000	1991000	or almost this band
1991000	1993000	to put this
1993000	1995000	brain wave filter.
1995000	1996000	Then we get
1996000	1997000	something that
1997000	1999000	really like brain wave.
1999000	2000000	But there are still
2000000	2002000	a lot of artifacts.
2002000	2003000	Then we will
2003000	2004000	downsampling
2004000	2005000	is to reduce
2005000	2006000	our computing time.
2006000	2007000	Then we do
2007000	2009000	subbandpass filtering.
2009000	2010000	That is to say,
2010000	2011000	we divide the brain wave
2011000	2012000	into
2012000	2013000	brain waves of different platforms.
2013000	2014000	Just like the one
2014000	2015000	in front of you
2015000	2016000	is faster
2016000	2017000	and slower.
2017000	2018000	Then they are
2018000	2019000	from delta,
2019000	2020000	zeta, alpha
2020000	2021000	to beta brain waves.
2021000	2022000	Then we go
2022000	2023000	to its energy
2023000	2024000	and then
2024000	2025000	do
2025000	2026000	the same as we do
2026000	2027000	a smoothing.
2027000	2028000	That is,
2028000	2029000	corresponding to
2029000	2030000	the smoothing we just did,
2030000	2031000	we are now using
2031000	2032000	90-second
2032000	2033000	moving window
2033000	2034000	to make a
2034000	2035000	brain wave energy
2035000	2036000	characteristic
2036000	2037000	to do smoothing.
2037000	2038000	Then get our
2038000	2039000	data.
2042000	2043000	So we have
2043000	2044000	brain wave energy now.
2044000	2045000	Then we just
2045000	2046000	have an
2046000	2047000	alertness index.
2047000	2048000	So we
2048000	2049000	now take
2049000	2050000	these two things
2050000	2051000	to make a comparison.
2051000	2052000	Then this
2052000	2053000	every small picture
2053000	2054000	its Y
2054000	2055000	means
2055000	2056000	the energy of
2056000	2057000	EEG.
2057000	2058000	Then X
2058000	2059000	means
2059000	2060000	the alertness
2060000	2061000	index
2061000	2062000	just now.
2062000	2063000	So
2063000	2064000	X
2064000	2065000	to the right
2065000	2066000	is that
2066000	2067000	it
2067000	2068000	reacts slower and slower.
2068000	2069000	Then
2069000	2070000	Y
2070000	2071000	up
2071000	2072000	is that
2072000	2073000	EEG
2073000	2074000	the energy of that platform
2074000	2075000	is getting stronger and stronger.
2075000	2076000	So here are
2076000	2077000	delta, zeta, alpha, beta
2077000	2078000	different platforms.
2078000	2079000	Then we
2079000	2080000	then I put
2080000	2081000	a few channels
2081000	2082000	out.
2082000	2083000	There is a frontal
2083000	2084000	front
2084000	2085000	and then central.
2085000	2086000	Then
2086000	2087000	Z is the
2087000	2088000	midline part
2088000	2089000	is the middle
2089000	2090000	is the middle of the front
2090000	2091000	and then the middle of the
2091000	2092000	middle
2092000	2093000	parietal
2093000	2094000	middle
2094000	2095000	and then
2095000	2096000	the
2096000	2097000	back
2097000	2098000	the back
2098000	2099000	middle.
2099000	2100000	Then in
2100000	2101000	its own position
2101000	2102000	it
2102000	2103000	different platforms
2103000	2104000	and then
2104000	2105000	its
2105000	2106000	EEG energy
2106000	2107000	changes
2107000	2108000	with
2108000	2109000	some
2109000	2110000	relationships.
2110000	2111000	Like the delta part
2111000	2112000	it is a positive
2112000	2113000	like this 0.77
2113000	2114000	is a
2114000	2115000	related factor.
2115000	2116000	Yes,
2116000	2117000	like alpha
2117000	2118000	here we can see
2118000	2119000	it is a
2119000	2120000	negative
2120000	2121000	it is
2121000	2122000	negative
2122000	2123000	0.28
2123000	2124000	that is
2124000	2125000	become
2125000	2126000	when you
2126000	2127000	alertness
2127000	2128000	down
2128000	2129000	after
2129000	2130000	the
2130000	2131000	alpha
2131000	2132000	platform
2132000	2133000	will
2133000	2134000	decrease
2134000	2135000	and then
2135000	2136000	this part
2136000	2137000	first
2137000	2138000	the
2138000	2139000	situation
2139000	2140000	will be
2140000	2141000	different.
2141000	2142000	So we
2142000	2143000	here I
2143000	2144000	use a
2144000	2145000	related factor
2145000	2146000	a
2146000	2147000	distribution
2147000	2148000	map
2148000	2149000	to see
2149000	2150000	that
2150000	2151000	a certain
2151000	2152000	experiment
2152000	2153000	brain wave
2153000	2154000	with
2154000	2155000	the
2155000	2156000	relationship
2156000	2157000	of
2157000	2158000	alertness.
2158000	2159000	Here is
2159000	2160000	to show
2160000	2161000	its
2161000	2162000	related factors
2162000	2163000	with
2163000	2164000	color.
2164000	2165000	Red is
2165000	2166000	positive
2166000	2167000	and
2167000	2168000	green is
2168000	2169000	negative.
2169000	2170000	So this
2170000	2171000	picture
2171000	2172000	shows
2172000	2173000	this experiment
2173000	2174000	we got
2174000	2175000	the result of
2175000	2176000	brain wave
2176000	2177000	and alertness.
2177000	2178000	This
2178000	2179000	picture
2179000	2180000	will
2180000	2181000	change
2181000	2182000	with
2182000	2183000	time
2183000	2184000	and
2184000	2185000	with
2185000	2186000	different
2186000	2187000	people.
2187000	2188000	Here
2188000	2189000	I
2189000	2190000	will
2190000	2191000	talk
2191000	2192000	first.
2192000	2193000	The
2193000	2194000	next
2194000	2195000	question
2195000	2196000	is
2196000	2197000	the
2197000	2198000	frequency
2198000	2199000	of
2199000	2200000	alpha,
2200000	2201000	beta,
2201000	2202000	theta,
2202000	2203000	delta?
2203000	2204000	Or
2204000	2205000	is it
