start	end	text
490320	513820	所以在很遠的時候呢,你應該看到這個星系的這個速度隨距的變化應該是圖上這個紅色這個圖,也就是說在很遠的話,就是距離這個中心很遠的話,它的速度應該是往下降的,但是我們看到的不是這樣子,我們看到的是這個白色的部分,也就是它在速度,它在距離很遠的時候,它反而是趨近一個constant。
513820	537820	那這是一個mystery,就是說這個無法孕育般的這個牛頓的那個重力定律來解釋,那當然有很多很多想法要來處理這個問題,那比較簡單就是假設說事實上,也許是有些物質我們看不到,但它本身會提供重力,那如果你有額外的重力的話,就可以解釋這個速度為什麼在很遠的地方還是constant。
538820	563820	那另外當然也有別的理論,像是所謂的這個modified gravity,就是說認為可能牛頓定律不是我們一般看到的這個,比如說FMA,它可能是有一些修正,那也可以解釋這個星系循環曲線,那最後為什麼會暗物質會比較受到歡迎,是因為我們有很多的這個天文學上的證據,那剛剛看這個圖就是說,左上角就是剛才講的這個星系循環曲線。
563820	567820	那另外還有所謂這個重力透鏡效應,這個鏡頭好像打錯了。
568820	587820	那就是說如果有一個看不見的物質,那它本身會提供重力的話,那如果有一個星星在這個看不見物質的後面的話,那因為本身你們知道根據廣為相對論,光經過重力很強的地方還會彎曲嘛。
587820	599820	所以這個光從這個星系後面轉過來的話,它會曲折,然後是剛讓我們看到,所以我們看到會是一個圓圈而不是一個點,那這是所謂的重力透鏡效應。
600820	609820	那另外還有所謂從這個CMB spectrum,那CMB是所謂的宇宙微波背景輻射,它是microwave background。
610820	625820	那就是說,如果我們假設暗位存在的話,那同時還有暗能量的話呢,我們可以用宇宙學的模型來fit這個所謂的pox spectrum,那大家可以看到這個圖上這個紅色跟這個黑色點是fit得很好。
626820	637820	當然是有些幾個參數去調整啦,不過大致上就是宇宙學標準模型也可以解釋這個pox spectrum,那這個必須要假設是暗物質的存在。
637820	665820	那最後比較有名的就是所謂的Boolean cluster,那所謂的Boolean cluster就是說,我們發現兩個cluster互相對撞的時候,我們可以看到這個X-ray的signal,那我發現就簡單就是說,我發現事實上除了這個可見的部分,就是你剛剛圖上看到這個紅色跟這個紫色部分,我們看到有部分是它直接互相穿過去,然後並沒有做交互作用。
665820	682820	那事實上那個可以解釋可能是一個document的證據,那這個現象好像一般這個修正中立好像沒辦法解釋得比較好,所以最後就是暗物質勝出,所以大致上我們有非常多的證據顯示暗物質的存在。
682820	690820	但我相信還是很多人要挑戰這個暗物質的想法,那目前主流還是覺得這個暗物質是比較可行的一個方式。
691820	705820	好,那這是所謂的Cosmic Pi,就是宇宙Pi,就是根據觀測還有based on所謂的宇宙學的標準模型,我們可以測量這個Dark Energy,Dark Matter,還有所謂的Baryon,那Baryon就是所謂的種子。
705820	718820	像剛才那個Standard Model這個Particle那個Table,在這個紫色的部分呢,就大概,它如果可以形成Bound State的話呢,那我們就可以把這個Bound State稱作這個Baryon。
719820	736820	那也就是說我們目前宇宙看到的這些星系呢,大部分都是由這個Baryon,還有一些Lepton組成,那這個它佔整個宇宙能量只有5%而已,就非常少。
737820	746820	反而是Dark Energy跟Dark Matter它佔的比率非常高,像是這個Dark Matter呢,它佔的宇宙大概四分之一的能量左右。
746820	764820	那當然今天我們決定會Focus on在這個Dark Matter上面,那Dark Energy呢,一般當然是有人比較常解釋是用這個宇宙常數,或是一些所謂的可能叫做Quantensis吧,好像叫第五元素的Field來解釋。
765820	781820	那為什麼要Dark Energy存在呢?就是說,我們有觀測到這個宇宙它是加速膨脹的,那如果假設這個Dark Energy的話可以很好地解釋這個現象,那這個好像也有得了諾貝爾獎,就是前幾年,因為有人觀測到這個宇宙加速膨脹呢,而獲得諾貝爾獎。
782820	794820	那當然我們很熟悉這個Baryon本身的一些問題,就是說,或許你有聽過所謂的反物質,宇宙有所謂的正物質和反物質,那為什麼宇宙都是正物質比較多,反物質比較少呢?這也是一個問題。
794820	801820	為什麼會剛好留下這個5%的正物質呢?這個理論文學家還在研究它。
801820	804820	Anyway,今天我就focus在這個Dark Matter上面。
804820	811820	好,那既然要研究Dark Matter,必須要了解它的性質。
811820	814820	那它有幾個簡單的性質。
814820	831820	第一個呢,就是說,因為它是看不到的,就是說,我們剛剛講這個星際循環曲線呢,在我們做這個prediction之前,我們並沒有意識到有這個暗物質的存在,所以表示呢,它跟我們一般的電池不具有交互作用。
831820	835820	那代表暗物質它本身是電中性的。
835820	848820	那另外就是說,既然它一直存在到現在的宇宙,代表它壽命比宇宙的年齡還要長,所以它是要非常穩定的,它不能容易衰變。
848820	852820	但不是說它不會衰變,就是它衰變的速度很慢。
852820	860820	因為事實上有些天文學的現象呢,也可以用Dark Matter解釋,譬如說想成說Dark Matter可以衰變成光子。
860820	866820	解釋我們看到一些那些unidentified signal。
866820	876820	那根據剛剛所謂講的這個CNP,還有所謂宇宙早期核融合的這個觀測預測呢,我們假設它是非種子物質。
876820	881820	也就是說它不會是像我們剛剛講的那些由質子或是種子所構成的物質。
881820	885820	它是有別的那個Baryon的Matter。
885820	892820	那最後呢,如果從星系結構形成呢,那它的移動速度,就Dark Matter會移動,但它移動速度不是很快。
892820	902820	那這主要是因我們觀測這個星系結構的形成來判斷,就是說如果,因為Dark Matter本身它具有質量嘛,它質量很大。
902820	907820	那它當然會所謂,它在宇宙會有自己的分布。
907820	915820	那也就是說如果今天暗物質呢,它如果聚集在一個地方很,如果它今天速度移動很快的話,那它就比較分散嘛。
915820	920820	那相反如果它今天移動速度很慢呢,它就是比較容易聚集在某個地方。
920820	925820	那如果某個地方暗物質很多的話,代表它會提供比較多的重力。
925820	936820	那這樣子一般所謂的這些種子物質呢,就比較容易受作用吸引了,而聚集在暗物質這個密度比較高的地方,然後慢慢逐漸形成星系。
936820	940820	那我們目前宇宙看到都是比較偏近大尺構結構星系。
940820	947820	這imply就是說這個Dark Matter這個暗物質呢,它的速度呢,要遠小於光速。
948820	958820	那也有所謂這個介在光速跟,就是有很接近光速跟小於光速,那當然有介在中間的。
958820	963820	這叫所謂這個Warm Dark Matter,我不知道中文怎麼翻譯,可能叫冷暗物質吧。
963820	969820	那一般我們研究這種小於光速的Dark Matter,我們稱作Cold Dark Matter,就是冷暗物質。
969820	975820	那接下來呢,來講幾個暗物質可能的這個候選者。
975820	982820	我們剛剛只是介紹暗物質的性質,那理論學家想要知道它是怎樣的particle。
982820	987820	那當然有非常多的model,那這邊我只能用英文,因為這個中文可能不太好翻。
987820	992820	那第一個所謂比較popular的呢,是這個所謂的Weakly Interacting Massive Particle。
993820	1001820	那第一個我剛剛講過,暗物質因為它必須要跟這個一般物質交互作用很弱,否則我們應該很容易就可以測到它。
1001820	1006820	那另外就是它必須要提供很強的這個重力,所以它大概是必須要是一個很重的particle。
1006820	1016820	那這個所謂這個Weakly Interacting Massive Particle是比較popular,那一般我們就簡稱WIMP,就取這個字首的字母。
1016820	1026820	那這個WIMP也蠻多這個選項,像是它可能是所謂的一種SUSY Particle,那SUSY中文翻譯成超對稱。
1026820	1033820	它可能是一個最新的超對稱的粒子,像是所謂的這個Neutronino之類的。
1033820	1043820	那它有可能是最新的這個叫做KK Particles,那KK這個東西是跟這個額外維度模型有點關係。
1043820	1054820	不過我今天主題不是探討所謂這個WIMP,我今天要探討的是下面其他的candidate的第一個這個所謂action,那中文可能直接翻成軸子吧。
1054820	1061820	這好像目前還沒有可能沒有在文件上有人這樣講啦,不過我就直接翻成軸子。
1061820	1071820	那當然還有其他的這個候選者,像所謂的Stanley Trinos,或是說所謂這個SIMP,SIMP是我去年還前幾年研究的題目。
1071820	1079820	這個S它其實講的是Strongly,它是有別於這個Weakly,它是強作用的這個Massive Particle。
1079820	1086820	那我前幾年工作是把這個SIMP跟這個Neutrinos做combine,那我在去年Tera有給過這個演講。
1086820	1091820	那今天我給一個另外不一樣的這個主題是有關action。
1091820	1101820	那有關於這個WIMP這個怎麼detect它呢,我想這個可能張演比較熟悉,他可能之前有幾個演講講到有關這個WIMP的detect的實驗。
1101820	1109820	那今天我就不focus在這個WIMP的實驗上面,那等一下會稍微提一下說我們怎樣用實驗去detect這個action。
1110820	1129820	好,那再進入我後面的主題,因為我大概前面二十頁就是做一些基本介紹,那後面呢,基本就是我之前演講的slides,所以基本上就比較困難,可能數學比較多,那有些比較難理解,那這是我最後一張slide。
1129820	1143820	那在解釋所謂這個Strong CP Problem之前呢,我必須要講幾個這個一些terminology,那我這邊講的是所謂的symmetry。
1143820	1158820	那第一個這個P呢,我們叫做parity,那它是所謂的鏡像對稱,這個大家可能比較熟悉,就基本上就是你如果從數學上來看,就是你比如說把x變成負x這樣子,就可能差個負號,那我們叫鏡像對稱。
1159820	1175820	那其實有一段很長的時間,物理學家認為所有的物理定律都是應該是鏡像對稱的,那當然這個定律大家應該知道被所謂的楊振寧跟李之道所打破,就發現其實我們的宇宙是宇稱不守恆的,也就是說鏡像對稱不是一個很好的symmetry。
1176820	1181820	應該不能講它不是很好的symmetry,就是它不是一個symmetry在我們的nature裡面。
1181820	1190820	那譬如說剛才講到這個在我們標準模型這個裡面的弱作用,弱作用本身這個弱作用的這個interaction,它是validate這個parity symmetry的。
1190820	1199820	好,那第二個是所謂這個charge conjugation,我們用c代表,那它是電荷,中文我們應該直接翻成電荷共二。
1199820	1204820	那它的道理也蠻簡單,它是所謂把這個電性相反,但質量不變。
1204820	1215820	所以剛才在table裡面譬如說electron,我們知道electron本身也有反物質叫做positron,叫正子,那它本身是質量相同但電性相反的。
1215820	1239820	所以我們可以簡單的說,我們可以做個charge conjugation,把這個電荷共二改變它的電性。
1239820	1243820	那其實我們發現這個c也不是一個很好的對稱。
1243820	1254820	那再來是所謂這個time reversal,叫時間反轉,那它其實跟這個鏡像很像,基本上就是你把時間這個方向改變,數學上就是把t變負t這樣子。
1254820	1271820	好,那我剛剛講到就是說,這個p不是對稱的,那c也不是對稱,那物學家就當然會想一些奇怪的對稱性嘛,所以有人考慮說,那cp是不是對稱,就是把c,就是一個理論呢,你不要只做p的轉換,你同時也做c的轉換,那我們叫做cp對稱。
1271820	1277820	那也一樣是有一段時間呢,就是在楊振寧發現p不熟之後呢,我們認為可能cp是很好的對稱性。
1277820	1289820	那後來是因為在這個所謂的一種叫做k-ohm介質這個decay呢,我們發現cp也不是對稱的,那這個也是得到一個noble prize。
1289820	1297820	那所以我們結論就是目前物理學家就發現說,cp還有t還有cp都不是守恆的,它們都不是對稱性的。
1297820	1308820	那當然我們可以再往上延伸嘛,比如說cpt是不是守恆的,那目前為止呢,答案是肯定的,因為我們目前沒有發現到說有cpt對稱,破壞這個現象。
1308820	1318820	除非我們量到這個反物質跟真物質它的質量是有差異的,那否則我們目前的結論是cpt它是一個很好的對稱性。
1319820	1324820	Anyway,我這邊要結論就是說,cp不是守恆的。
1324820	1328820	OK,那到這邊目前有沒有什麼問題可以先問?
1330820	1331820	有嗎?
1335820	1337820	還是大家聽得懂?
1338820	1344820	大家如果有問題要記得要開麥克風講喔,不然可能會講了很長一段才發現沒有開麥克風。
1344820	1349820	好,好像大家都聽得懂。
1350820	1364820	我想要問一下喔,這邊裡面的可以稍微提一下這邊分別驗證它對稱跟不對稱的實驗是哪些嗎?
1365820	1390820	這樣子喔,那parity的話,我是沒有slide,那parity你可以去看這個吳大友他在做這個,他應該是做吳建雄,他是理性科學家,他是測量這個,應該是beta decay的這個現象啦,對,發現這個parity不是守恆的。
1390820	1411820	這個你如果wikipedia查一下這個宇森不守恆應該都會提到這個實驗,那cp的話啊,cp你可以直接打所謂的cp violation的話也可以在網上找到他們實驗,他是發現這個一個叫做剛講到kaon,應該是charge kaon的這個。
1411820	1440820	就是kaon分別有好幾種啊,一種叫做long life跟short life的,那因為有些對稱性,這個long life跟short life的他們decay到的final state可能是兩個光子或三個光子,那如果是兩個光子跟三個光子呢,他這個,比如說final state的這個,我記得沒錯應該是cp,就是你可以去算算這個final state cp跟cp會不一樣,就是假設你final state是兩個光子或三個光子的話。
1441820	1458820	那我發現說事實上這個kaon,我忘記是kaon還是,應該是kaon,應該是long life,他在,呃,等待夠久的話他事實上會decay到k short的一種final state,我忘記是兩個光子還是三個光子了,這個detail趕快查一下。
1459820	1460820	張友有記得嗎?
1463820	1468820	呃,我不記得啊,我做的時候,我們是在背後做,已經做B,不是做那個。
1468820	1473820	我知道你做B,反正這個是跟這個kaon比較有關係啦。
1474820	1479820	故事當然以前有看過啦,不過今天我沒有特別準備這個故事,對,不好意思。
1480820	1481820	好,那還有沒有其他問題?
1484820	1490820	好,沒有的話我們就直接進到我的研究主題,那當然接下來都是比較,當然都英文啦,那比較數學一點。
1491820	1498820	好,那我直接就切入主題,就要講這個所謂的action,那尤其是特別強調我們是研究的是QCD action。
1499820	1501820	那到底為什麼會有這個action這個idea呢?
1502820	1507820	那也就是,也就是說他是所謂來自於這個,在QCD我們有所謂的strong CP problem。
1508820	1513820	也就是說,我們剛剛講過在自然界呢,CP並不是很好對稱性。
1514820	1521820	所以理論學家呢,就可以很自然寫下一些,破壞CP對稱的這些交互作用的這個理論。
1522820	1528820	那螢幕上看到這個有一個很複雜的數學式,這種叫做Lagrangian,就是用這個L代表,Lθ。
1529820	1538820	也就是說,因為CP不是對稱,不是對稱性,所以我們可以寫下這個項,在這個強作用裡面。
1538820	1547820	那大家看到螢幕上所謂的capital G,這個G在我們理論裡面,它所代表的是,就是剛剛看到那個,強交作用的這個媒介Guron。
1548820	1551820	那這個,你當然可以寫下這個項是沒有問題的。
1552820	1560820	但是呢,我們發現呢,如果我們去算,從這裡去算,這個所謂的neutron EDM,EDM叫做electrodipole moment,
1561820	1566820	對類似鵝霸狀腦的反應,反應是一種電極的概念。
1567820	1577820	我們發現呢,從實驗去measure,然後從理論去估算的話呢,發現這個,這個interaction,它前面有個係數叫做strong CP phase,
1578820	1580820	這個θ呢,它必須要遠小於10的負10。
1581820	1586820	那當然這個數字呢,對某些物理學家是非常uncomfortable的,就是說,
1586820	1591820	我們自然界有所謂這個,有一個想法叫做,叫做neutrons,
1592820	1600820	就是說一般的自然界的parameter應該都是order 1的,就是它不能很小,它可能要是0.1,或是可能就是個位數,或是0.1也可以。
1601820	1608820	但是就10的負10是有點小,它可能是10的負10或負10的,那這是對某些人就是有點太小了。
1608820	1618820	當然你也不能說自然界,但自然界可以選擇這麼小的數字嘛,who knows,就是我們也不知道自然界怎麼運作的嘛。
1619820	1623820	但是呢,從理論學的觀點呢,這個θ term,它是有兩個contribution的。
1624820	1632820	那當然我不會介紹這個contribution的這個detail,那基本上它是有兩個完全物理,完全不同物理的這個項呢,所構成的。
1633820	1639820	那這就是一個問題,就是說,在圖上看到這個θ等於θ0加後面這個,這個什麼determine的東西。
1640820	1650820	那因為它們兩個是不同的物理量,那就問說為什麼這兩個不同物理量呢,完全不同physics呢,它們會那麼好cancel到each other,就是說變成這麼小的數字。
1651820	1653820	那這是一個很,是一個問題。
1654820	1658820	所以基本上strong c problem,基本上它是一個反應的問題,也就是說這個θ為什麼這麼小。
1659820	1668820	那我給大家一點feeling就是說,比如說你可以想像說這個,這個θ是,我這個投影片的右下的這個簡單的數學式,它可能是這個10的-11。
1669820	1676820	然後它竟然會等於,譬如說這個θ把它定成1的話,那後面這個第二項這個determine,它可能是0.999999這樣子。
1677820	1682820	那你就變成說,那為什麼這個,這個剛好這個兩個不同物理量會剛好差這麼一點點。
1682820	1691820	那這個當然是,它是一個fine tuning嘛,那這個在我們物理學家是比較不喜歡的,所以我們不需要解決這個問題。
1692820	1703820	那這就是所謂的strong c problem,那當然有很多理論來解釋這個strong c problem,那目前最受歡迎的呢,就是所謂引進所謂的action。
1704820	1710820	那這個,一般這個機制叫做persequence mechanism,對,我們叫做p,或者簡稱叫pq mechanism。
1711820	1719820	那在這個mechanism呢,我們假設這個strong c phase呢,它並不是一個單純的parameter,那它是一個動力學的參數。
1720820	1731820	那我這邊不做太多這個,這個action理論介紹,我就直接把它引進進來,也就是說在你剛才這個數學式裡面呢,我們單純只有一個θ term。
1732820	1740820	但是我另外加了一項,就是在這個括弧裡面有第二項,那有一個,大家有看到一個a除上一個fa,那這個a呢,就是所謂的action。
1741820	1749820	那這個a constant,它是跟這個一個對稱性破壞的尺度結構有關係。
1750820	1759820	可能不需要知道這個細節,你只要知道它是一個constant,那它很重要,因為它之後會跟我們所謂這個photon跟這個action的coupling有關係。
1759820	1768820	好,那引進這個action呢,我們做計算會發現呢,它在溫度很高的時候,就大家看這個圖文片的下面這個圖。
1769820	1778820	當你在溫度很高的時候,就這個T,這個T代表這個溫度,那溫度在遠大於這個QCD這個形成束縛態的scale的時候呢,
1778820	1785820	這個QCD,這個QCD action和這個potential,它的位呢,是很平坦的。
1786820	1794820	那當它溫度很低的時候呢,透過跟這個QCD的這個所謂叫做非圍繞,非圍繞的效應呢,它的potential會類似被舉起來。
1795820	1802820	所以就是說一開始action它可能是好好的坐在這個紅色這個部分,然後它會被舉起來之後呢,開始往下掉。
1802820	1809820	最後落在這個藍色部分,這個potential的這個最小值的部分,我們叫做potential minima。
1810820	1815820	那剛好在這個位置上呢,剛好會把這個θ陣呢,會把它cancel掉。
1815820	1820820	也就是大家看我們把這個整個θ加這個a呢,把它define叫做θ effective。
1820820	1823820	那剛好在這個minima的地方呢,這個θ effective呢,它會等於零。
1824820	1831820	也就是這個向呢,會被這個θ向,會被action的這個,我們一般叫做真空期望值,會把它cancel掉。
1832820	1836820	那變成說這個θ effective呢,就是一個很小的數值。
1836820	1842820	那就可以解釋為什麼說在我們觀測到呢,這個θ呢,是原小值的負值。
1843820	1845820	也就是它是幾乎趨近於零。
1846820	1852820	對,所以action它其實本身的出現就是來解釋這個strong c problem。
1852820	1856820	好,那這個就是所謂這個action理論的部分。
1857820	1858820	好,那這裡有什麼問題嗎?
1862820	1863820	還是都ok?
1866820	1867820	有聽得懂?
1867820	1868820	好。
1870820	1874820	反正就是引進一些東西,然後去把一些東西抵消掉,就這樣子而已。
1874820	1877820	那我們就因為抵消掉,所以我們實驗沒看到它。
1877820	1881820	好,那接下來我們會再講一下一些action的性質。
1881820	1884820	我們上次講說為什麼要引進action。
1885820	1890820	那一樣,我剛剛講說action它本身會透過這個QCD的非圍繞。
1890820	1894820	非圍繞的英文叫做non-perturbative的效應呢,可以算出來。
1894820	1898820	那大家直接看公式就好了,就是說這個T是溫度。
1898820	1901820	對,很明顯的,你看,如果我今天溫度很高的話,
1901820	1906820	這個MA代表是action的mass,它在溫度很高的時候,它會趨近於零。
1907820	1910820	那在溫度很低的時候呢,它會接近一個constant。
1910820	1914820	那我們把這個constant叫做zero temperature mass of QCD action。
1914820	1916820	那它也可以算出來。
1917820	1920820	那你只要知道說QCD,你這邊只要知道
1920820	1923820	QCD它在很高溫的時候呢,它是沒有質量的。
1923820	1926820	然後在很低溫的時候呢,它是有質量就可以了。
1926820	1930820	那它的質量關係在很低溫呢,是有這個duration的。
1930820	1934820	那它是可以跟著剛剛我講的這個constant呢,有連結。
1934820	1938820	那這邊圖上有個單位,大家不知道熟不熟悉,這個EV。
1938820	1940820	大家以前高中有學過EV嗎?應該有吧?
1940820	1943820	這是所謂這個electron volt。
1943820	1948820	我們就是要找1.6乘10的負19的焦耳吧,對。
1948820	1952820	那大家會問說為什麼這個是質量,然後可以用能量來代表?
1952820	1955820	那是因為我們在高能,我們習慣把這個光束定成1啦。
1955820	1960820	所以也就是說,你可以講能量其實就是質量啦,OK?
1960820	1962820	所以我們這邊質量用這個單位代表叫做EV。
1962820	1967820	那這個GEV就是一個方便啦,G是10的9次方,
1967820	1969820	所以它是10的9次方的EV這樣子。
1969820	1973820	那還有其他的簡寫,像是NEV或KEV。
1973820	1978820	所以大家做實驗可能好像應該也熟悉這個縮寫。
1978820	1983820	G,就是capital G,或是KEV或GEV這些單位。
1983820	1986820	Anyway,反正就是說QC action它的這個mass呢,
1986820	1990820	它跟這個constant有點有關係。
1990820	1995820	那這邊我先提前講就是說,我們後面會提到一種叫做action light particle。
1995820	1997820	就是一種類似軸子的粒子呢。
1997820	2000820	它本身不滿足以上這個關係。
2000820	2002820	所以也就是說,類似軸子的粒子呢,
2002820	2007820	它的質量跟它的這個constant是沒有關係的。
2007820	2009820	它們是兩個free parameter。
2009820	2011820	對。
2011820	2015820	那這樣就會有一些操作啦。
2015820	2018820	因為它畢竟是兩個自由的參數。
2018820	2020820	好,anyway。
2020820	2023820	那比較特別就是說,我們發現這個QC的action呢,
2023820	2026820	它不只可以解決strong C problem,
2026820	2029820	它同時是一個很好的暗物質的這個候選者。
2029820	2033820	也就是說我剛才講說QC action它在很低溫的時候呢,
2033820	2035820	它會形成potential。
2035820	2037820	那它剛好會在potential附近做震盪。
2037820	2040820	而剛好這個震盪這個現象呢,這個模式呢,
2040820	2047820	我們可以把它看成是一種暗物質的一種模式。
2047820	2052820	對,那這個我們可以從理論可以估算說。
2052820	2054820	請問。
2054820	2057820	就是你剛剛前一頁講的那個temperature是指,
2057820	2061820	就是宇宙之後particle的temperature嗎?
2061820	2064820	就是prosma,prosma就是radiation temperature。
2064820	2071820	那大概是在宇宙的什麼時候會達到那個TQCD?
2071820	2075820	喂?你說宇宙溫度多少的時候會達到?
2075820	2077820	就是那個TQCD。
2077820	2080820	你說濫達QCD嗎?
2080820	2084820	對,TQCD其實跟濫達QCD是差不多的啦。
2084820	2086820	可能會差一些的幾倍而已。
2086820	2089820	那TQCD,我看一下,如果我沒記錯,
2089820	2092820	大概一百多mEV吧。
2092820	2097820	因為QC,濫達QCD的scale大概就是幾百個mEV啦。
2097820	2100820	或是更粗糙的大概就是一個質子質量啦。
2100820	2102820	嗯哼。
2102820	2104820	對,那所以TQCD。
2104820	2106820	那是在inflation之前嗎?
2106820	2108820	之後,之後。
2108820	2110820	對,就很低溫的時候。
2110820	2112820	inflation很高嘛。
2112820	2114820	對,這個這個。
2114820	2116820	但是是在CMB之前嗎?
2116820	2118820	CMB的話是多少?
2118820	2120820	CMB應該更前面吧。
2120820	2122820	哦,所以。
2122820	2124820	CMB的CMB和CM。
2124820	2126820	因為你要,沒有,你要有CMB。
2126820	2130820	我看一下CMB的溫度是多少?
2130820	2132820	嗯。
2132820	2134820	應該是在C。
2134820	2136820	你是說天文觀測嗎?
2136820	2138820	你有印象那個。
2138820	2140820	對,我想一下。
2140820	2142820	溫度是多少?
2142820	2144820	CMB溫度。
2144820	2146820	我不記得耶。
2146820	2148820	對,應該是在這後面一點。
2148820	2150820	應該,哦。
2150820	2152820	要查EGEV的話correspond多少temperature。
2152820	2154820	對。
