start	end	text
1331660	1336260	那這邊,如果我們從這個antenna這樣看過去以後,
1336460	1341460	左邊這是一個非常簡化的一個core的info的樣子。
1341460	1346260	那其中一種比較常用的model是,
1346260	1350260	中間info的velocity比較高,外圍info的velocity比較低。
1350260	1353260	那所以,你就可以把這個東西簡化成,
1353260	1360460	像右邊這個圖這樣,這個紅色的是我們看過去的路徑。
1360460	1363860	那因為它有這個radial的motion,
1363860	1367860	所以你可以畫出這樣的一個圓形的trace,
1367860	1375460	而它們在上面兩個點的line of sight都是一模一樣的。
1375460	1378660	代表說你會有兩團gas,
1378660	1384660	然後它們對你來講它的切線速度是一樣的,
1384660	1387860	但是它們卻在不同的地方。
1387860	1389860	那就會造成,
1389860	1395860	簡單來講它就會造成像是左邊畫出來這樣的一個double peak的profile。
1395860	1400860	對,大概就是這樣。
1400860	1402860	然後中間這個absorption,這個dips,
1402860	1407860	就是來自於外圍比較冷的gas,
1407860	1409860	在你可能是foreground比較冷的gas,
1409860	1413860	然後造成去吸收背後進來的比較強的radiation。
1413860	1416860	那因為你前面比較冷,所以你就比較容易被excite,
1416860	1418860	radiation就會被這比較冷的物質吸收掉。
1418860	1420860	所以你看那個dips。
1420860	1425860	那在比較,如果你有比較高的解析力的時候呢,
1425860	1428860	可以看到像是這樣,
1428860	1434860	就像是這樣,如果這個紫色這個shaded area是指我們的terescope beam的話,
1434860	1438860	你可以看到在外圍比較冷的氣體,
1438860	1441860	但它還是在往中心移動,
1441860	1443860	它還是falling onto the center。
1443860	1446860	那這樣子的比較冷氣,
1446860	1451860	會給你一個不是在source velocity的absorption,
1451860	1454860	它會redshift,因為它還是遠離你嘛,
1454860	1456860	然後它會造成這個redshift的absorption,
1456860	1458860	加上右邊畫的這樣子。
1458860	1462860	那基本上這個profile就是我們想要看的,
1462860	1464860	我們想要量到這樣子的profile。
1464860	1470860	然後當你後面,
1470860	1472860	我們中間有這個,
1472860	1476860	每一個collapsing star中間都會有一個continuous source,
1476860	1480860	它可能是這個dip最裡面非常熱的地方,
1480860	1482860	溫度非常高的地方,可能是幾千度的地方。
1482860	1484860	那它反正就是給你一個很強的,
1484860	1486860	黑體的一個輻射的blackbody radiation。
1486860	1488860	那你如果把它放上去的時候,
1488860	1495860	這個continuous radiation也會被前面比較冷的物質吸收掉,
1495860	1497860	它的radiation會被吸收掉。
1498860	1502860	所以最後你就會得到像是這樣子的continuous,
1502860	1504860	原本你的continuous可能是平平的,
1504860	1506860	但在這中間的部分,
1506860	1509860	因為你有物質在遠離你在這樣子的velocity,
1509860	1511860	所以你會被一部分被吸收掉。
1511860	1513860	所以你實際上看到的,
1513860	1515860	觀測在望遠鏡裡面觀測到的譜線,
1515860	1517860	會大概長成這個樣子,
1517860	1519860	簡單的就是把剛剛那兩個加起來。
1519860	1526860	那當你,如果我們再根據這個前後端的continuous的level,
1526860	1529860	去把它校正,把continuous拿掉的時候,
1529860	1533860	你就會得到這個比較奇怪的一個line profile。
1533860	1535860	簡單的就是我們會看到,
1535860	1537860	中間的absorption就是小於零,
1537860	1539860	你的兩道radiation小於零,
1539860	1542860	那其實不是,是因為我們假設中間的continuous,
1542860	1546860	還是跟其他地方一樣的level,
1546860	1549860	但它體積上已經有部分被吸收掉了。
1549860	1554860	所以我們基本上就是很想要去量這個樣子的一個line profile,
1554860	1556860	然後透過分析這樣子的line profile,
1556860	1562860	去了解說我們望遠鏡看過去這個line of sight裡面的,
1562860	1567860	的氣體移動的model是怎麼樣子。
1567860	1569860	那在以前。
1569860	1571860	我想問一個問題。
1571860	1572860	嘿。
1572860	1575860	那個,請問一下為什麼,
1575860	1577860	那個profile,就是,
1577860	1583860	這些profile對那個velocity不是對稱的?
1584860	1589860	OK,這個就是我剛剛skip的部分。
1589860	1593860	OK,如果我們回到右邊的這個兩個圓的這個圖。
1593860	1595860	在比較靠中間的地方,
1595860	1597860	我寫這個high temperature的地方,
1597860	1599860	就是比較靠中心的地方。
1599860	1603860	然後在兩側,也就是large radius的地方,
1603860	1605860	就是temperature比較低的地方。
1605860	1608860	那你可以把它想像成,
1608860	1611860	在這個,
1611860	1613860	在你的foreground,在你前面這個部分,
1613860	1614860	你foreground就是你的red,
1614860	1616860	foreground的material基本上都是redshift嘛,
1616860	1618860	就是它的falling到center,
1618860	1619860	所以它對你來講都是redshift。
1619860	1622860	但是在這個redshift的這個部分呢,
1622860	1626860	你會有high temperature在比較後面,
1626860	1628860	low temperature在比較前面,
1628860	1630860	等於說你就比較像是你有一個比較冷的東西,
1630860	1631860	在比較一個熱的東西前面,
1631860	1632860	所以這個比較冷的東西,
1632860	1636860	就會吸收掉後面比較熱的氣體給你的radiation。
1636860	1639860	那但是在blue shift的part,
1639860	1640860	就是在back side of envelope,
1640860	1642860	你會,你,你卻沒有這個狀況,
1642860	1645860	就是比較冷的物質在比較熱的物質的後面,
1645860	1648860	所以你不會有這樣子的一個算是self absorption,
1648860	1650860	所以也就是,
1650860	1653860	這造成為什麼redshift的那個peak會比較低的關係。
1653860	1661860	那,那continuum為什麼那邊也是那個形狀,
1661860	1662860	不對稱的?
1662860	1663860	因為continuum是在,
1663860	1665860	continuum只有在中間,
1665860	1667860	如果想像你一個一個一個radiation從,
1667860	1670860	從envelope的尾的最後面慢慢跑,
1670860	1671860	跑到中間,
1671860	1672860	你才接收到continuum,
1672860	1674860	所以continuum只有在,
1674860	1677860	只有在redshift的部分才會被吸收,
1677860	1681860	因為continuum的前面並沒有任何blue shift的material。
1681860	1683860	哦,了解。
1683860	1684860	嗯。
1684860	1685860	嗯哼。
1685860	1686860	好,謝謝。
1686860	1689860	對,對,
1689860	1691860	所以在大概可能20年前,
1691860	1693860	大家就開始想要量這樣的profile,
1693860	1696860	然後通常都是用無線電波望遠鏡去量,
1696860	1698860	那在以前通常都是用,
1698860	1700860	就是就像是,
1700860	1702860	我們一般想像中的小耳朵,
1702860	1703860	或者是比較大的,
1703860	1705860	可能是10米的望遠鏡,
1705860	1706860	或是10米的一個dish,
1706860	1708860	然後去量這些不同的分子,
1708860	1711860	然後嘗試想要量到剛剛那個profile。
1711860	1712860	那你可以看到這邊,
1712860	1714860	第一個除了redshift sensitivity,
1714860	1716860	嗯,沒有很好之外,
1716860	1718860	有很多不同的structure,
1718860	1719860	它有很多這種寬寬的譜線啊,
1719860	1721860	或是甚至裡面有很明顯的absorption,
1722860	1723860	甚至最主要就是,
1723860	1725860	你這些absorption都沒有小於0,
1725860	1726860	所謂沒有小於0,
1726860	1728860	最主要意思就是說,
1728860	1729860	這個absorption,
1729860	1731860	有很有可能是,
1731860	1733860	嗯,你這個source前面,
1733860	1735860	其他完全不相關的元器,
1735860	1737860	對你造成的absorption,
1737860	1739860	你沒有辦法去test說,
1739860	1741860	嗯,這個absorption是不是真正屬於,
1741860	1743860	你現在看到這個chord,
1743860	1745860	如果是你可以看到這個absorption,
1745860	1747860	嗯,
1747860	1749860	掉到0,
1749860	1751860	就變成是負的話,
1751860	1753860	你可以想辦法移動你的望遠鏡的beam,
1753860	1755860	然後你可以說,
1755860	1757860	ok,我如果移開中間這個有continuum source的位置,
1757860	1759860	看看這個absorption有沒有,
1759860	1761860	有沒有任何改變,
1761860	1763860	就可以比較能夠,
1763860	1765860	確定說這個absorbing material,
1765860	1767860	是真的是associate,
1767860	1769860	就是真的是屬於你看得到這樣子的chord。
1769860	1771860	那所以,
1771860	1773860	因為resolution跟sensitivity的關係,
1773860	1775860	嗯,
1775860	1777860	這個問題在大概20年前被廣泛研究,
1777860	1779860	可能5到10年之後,
1779860	1781860	大家就覺得ok,做得差不多了,
1781860	1783860	你沒有辦法再繼續做下去了,
1783860	1785860	所以就等待,
1785860	1787860	嗯,
1787860	1789860	新一代這個ALMA的無線電波陣列去,
1789860	1791860	嗯,才能有辦法有比較好的觀測結果。
1791860	1793860	那什麼是ALMA呢?
1793860	1795860	ALMA就是,
1795860	1797860	嗯,
1797860	1799860	Akatama Large Millimeter Submillimeter Array,
1799860	1801860	它是在智利的一個Akatama Desert,
1801860	1803860	高原上面的這個無線電波陣列,
1803860	1805860	然後它主要,
1805860	1807860	它主要,
1807860	1809860	應該是會有66個antenna,
1809860	1811860	就是大概是像這個外面這個比較大的antenna,
1811860	1813860	每個antenna是12米的antenna,
1813860	1815860	中間有比較小的另外一個,
1815860	1817860	separate array,
1817860	1819860	是7米的,
1819860	1821860	那它是,
1821860	1823860	它基本上是一個全世界的一個collaboration,
1823860	1825860	美國就是NRAO,
1825860	1827860	哦,那不是NRAO,那個是NRC,
1827860	1829860	NRC是加拿大的National Research Council,
1829860	1831860	然後日本的NLJ,
1831860	1833860	歐洲的ESO,
1833860	1835860	那個中研院天文所,
1835860	1837860	有參與,
1837860	1839860	然後還有智利,
1839860	1841860	然後這個是開放給全世界的,
1841860	1843860	天文學家都可以申請來觀測,
1843860	1845860	那它主要,
1845860	1847860	最大的bonus就是說,
1847860	1849860	它可以有非常非常好的分辨率,
1849860	1851860	它的,
1851860	1853860	它可以看到非常非常小的東西,
1853860	1855860	那基本上陣列就是,
1855860	1857860	望遠鏡就是,
1857860	1859860	你的解析率是正比於波長除以,
1859860	1861860	你望遠鏡的直徑,
1861860	1863860	那無線電波陣列,
1863860	1865860	簡單來講就是把一個鏡面切,
1865860	1867860	切成很多,
1867860	1869860	一個一個小小的一個,
1869860	1871860	不一樣的望遠鏡,
1871860	1873860	所以你可以把兩個望遠鏡拉得很遠,
1873860	1875860	當成一個望遠鏡來使用,
1875860	1877860	那像這個ALMA最大的,
1877860	1879860	這個baseline,
1879860	1881860	我們叫baseline,
1881860	1883860	簡單來講就是它的diameter,
1883860	1885860	可以到15公里,
1885860	1887860	所以它可以解析到非常小的區域,
1887860	1889860	OK,
1889860	1891860	那在ALMA的這個開始之後呢,
1891860	1893860	就我們開始有兩道一些比較類似,
1893860	1895860	剛剛一開始畫出來的,
1895860	1897860	那樣子的profile,
1897860	1899860	像是左邊這邊這是一個,
1899860	1901860	這是一個有機分子,
1901860	1903860	中文不知道叫什麼,
1903860	1905860	英文是methyl formate,
1905860	1907860	的這個譜線,
1907860	1909860	你可以看到,
1909860	1911860	如果我們把continuum拿掉以後,
1911860	1913860	你可以看到這個absorption,
1913860	1915860	就是go below zero,
1915860	1917860	然後你可以看到它的absorption,
1917860	1919860	absorption是在redshift的velocity,
1919860	1921860	然後同樣的,
1921860	1923860	在這個另外一個source,
1923860	1925860	然後我們也有看到差不多的樣子,
1925860	1927860	但是在這個兩個case裡面,
1927860	1929860	這些absorption都還是偏小,
1929860	1931860	因為第一個,
1931860	1933860	像左邊這個它是一個有機分子,
1933860	1935860	所以它的,
1935860	1937860	它可能在那些早期很新的,
1937860	1939860	abundance沒有那麼高,
1939860	1941860	沒有很多,
1941860	1943860	所以emission就相對比較弱,
1943860	1945860	那像右邊這個source,
1945860	1947860	比較暗的source,
1947860	1949860	所以它的continuum沒有那麼高,
1949860	1951860	所以它的absorption相對就是比較小。
1953860	1955860	那在我主要做的research,
1955860	1957860	我主要是要用,
1957860	1959860	想要target另外一個source,
1959860	1961860	就是這個BHR71,
1961860	1963860	然後去了解,
1963860	1965860	看有沒有辦法去量到更好的,
1965860	1967860	info的signature,
1967860	1969860	就是那個double peak的signature,
1969860	1971860	然後再去分析。
1971860	1973860	那這個BHR71,
1973860	1975860	也是一個非常isolated的一個,
1975860	1977860	早期的protostrat,
1977860	1979860	然後你如果在光學,
1979860	1981860	光學band裡面看到就是一團黑黑的東西,
1981860	1983860	基本上全部都是,
1983860	1985860	各種不同的塵埃,
1985860	1987860	跟氣體。
1987860	1989860	那在infrared你可以看到它有很漂亮的outflow,
1989860	1991860	在radio你也可以看到很漂亮的outflow,
1991860	1993860	它其實有兩個source在中間,
1993860	1995860	那在這邊我們只focus在IRS1,
1995860	1997860	就是比較主要的這個source。
1999860	2001860	OK,然後我們在alma cycle 4的時候,
2001860	2003860	我們就propose,
2003860	2005860	然後我們有拿到我們的data,
2005860	2007860	就是長得像右邊這樣,
2007860	2009860	就是非常像是之前前面畫的那樣子,
2009860	2011860	尤其是這個HCO+,
2011860	2013860	這個譜線就是跟,
2013860	2015860	基本上跟前面看到的差不多。
2015860	2017860	那你可以看到這邊,
2017860	2019860	雖然這個absorption非常的寬,
2019860	2021860	但你可以大概看出來,
2021860	2023860	它實際上在,
2023860	2025860	在redshift velocity,
2025860	2027860	還是有比較多的absorption,
2027860	2029860	就證明說它其實是來,
2029860	2031860	部分是來自於中間,
2031860	2033860	那些正在falling in的gas,
2033860	2035860	所產生的,
2035860	2037860	所造成的absorption。
2037860	2039860	那,
2039860	2041860	OK,
2041860	2043860	那在要分析這個譜線,
2043860	2045860	我們其實需要用一個,
2045860	2047860	就我們沒有辦法直接從這個上面,
2047860	2049860	就可以讀出來說,
2049860	2051860	OK,這個absorption是在,
2051860	2053860	可能是在0.5km per second,
2053860	2055860	然後就會知道說,
2055860	2057860	你可能知道有東西在,
2057860	2059860	0.5km per second falling in,
2059860	2061860	但你並不知道說,
2061860	2063860	它到底是在,
2063860	2065860	你現在看過去這個line of sight的哪個地方。
2065860	2067860	那,
2067860	2069860	因為你有absorption,
