start	end	text
391000	393000	After it receives the heat,
393000	395000	it will try to dissipate the same heat
395000	397000	into the atmosphere.
397000	401000	We can also write a similar formula.
401000	404000	This is a mathematical detail.
404000	409000	Because our skin is too small,
409000	412000	the heat is very small.
412000	414000	We can assume that
414000	417000	the temperature of our skin changes instantly.
417000	421000	It won't rise or fall like our body temperature.
421000	424000	I deliberately write 0 on the left side of the function.
424000	426000	This is a mathematical technique.
426000	428000	We don't have to think about
428000	430000	how the skin changes at any time.
430000	432000	We only need to know
432000	436000	how the temperature of our skin changes.
436000	439000	How does the temperature of our skin change?
439000	441000	First, it will receive the heat
441000	443000	from the core,
443000	445000	which is conduction.
445000	448000	Conduction will raise the temperature of our skin.
448000	451000	It can also dissipate the heat
451000	454000	to the outside world,
454000	456000	which is heat loss to air.
456000	458000	This is what it means.
458000	460000	Let's take a look at the first function.
460000	462000	I don't know if you can see the mouse.
462000	464000	It's okay.
464000	466000	Can you see the mouse?
466000	468000	Okay, thank you.
468000	471000	The meaning of the first function is
471000	476000	if the core temperature is higher,
476000	479000	it will raise the core temperature.
479000	481000	If the core temperature is higher,
481000	483000	as you can see the symbol,
483000	486000	it will lower the body temperature.
486000	488000	Basically, my body temperature
488000	490000	is determined by these two factors,
490000	492000	metabolism and conduction.
492000	494000	The temperature of my skin is the same.
494000	496000	Conduction will raise the temperature of my skin.
496000	499000	But it will also dissipate the heat to the outside world,
499000	501000	which is heat loss to air.
501000	503000	So the temperature of the skin will start to drop.
503000	505000	What we want to know is
505000	507000	what situation
507000	509000	will our core temperature
509000	511000	continue to rise
511000	513000	and continue to drop?
514000	516000	Now let's take a look at the following function,
516000	518000	which is heat loss to air.
518000	520000	What kind of way does the skin
520000	523000	send heat to the atmosphere?
523000	526000	There are three mechanisms.
526000	528000	I now change the function
528000	530000	to three functions.
530000	532000	The first function is called long wave.
532000	535000	What is long wave?
535000	538000	Long wave is any object with temperature
538000	540000	will emit electromagnetic waves.
540000	543000	The wavelength of the electromagnetic waves
543000	545000	is determined by the temperature of the object.
545000	547000	For example, the temperature of the sun is very high,
547000	548000	about 6000 degrees.
548000	549000	So the electromagnetic waves emitted
549000	551000	are very short.
551000	553000	Because the human body temperature
553000	554000	is only about 37 degrees Celsius,
554000	556000	the atmosphere is about this temperature.
556000	557000	So the long wave emitted
557000	559000	is very long.
559000	560000	So I wrote a long wave here.
560000	561000	It means that
561000	563000	compared with the electromagnetic waves of sunlight,
563000	565000	the electromagnetic waves that the human body can emit
565000	567000	are very long.
567000	569000	So I call it long wave.
569000	571000	The human body can dissipate heat
571000	572000	by the long wave.
572000	574000	This is the first mechanism.
574000	576000	The second mechanism is sensible heat.
576000	577000	In Chinese,
577000	578000	I checked it yesterday,
578000	579000	it should be called顯热,
579000	582000	which means obvious heat.
582000	584000	It actually means
584000	586000	the transmission between the skin and the atmosphere.
586000	587000	That is to say,
587000	589000	if you encounter a cold air today,
589000	591000	your skin temperature will start to drop.
591000	593000	If the temperature of the atmosphere is relatively high,
593000	594000	your skin temperature will start to rise.
594000	596000	This is sensible heat.
596000	598000	The last one is called latent heat.
598000	600000	Latent heat is called
600000	601000	潜热.
601000	603000	It means that
603000	605000	if you start to sweat now,
605000	607000	and the skin is covered with sweat,
607000	610000	when the sweat starts to evaporate,
610000	613000	it can take away the temperature of the skin.
613000	615000	This is latent heat.
615000	616000	Of course, if you want to say
616000	618000	if this person doesn't sweat,
618000	619000	then we don't have the third one.
619000	621000	We only have the first two.
621000	623000	So the third one must sweat
623000	626000	to be in here.
626000	628000	Now let's think about
628000	630000	the human body model.
630000	632000	What kind of question do we want to answer?
632000	634000	We want to ask
634000	637000	if we will die from too much heat in the future.
637000	639000	So we imagine that
639000	641000	when you feel very hot,
641000	643000	you may be dying soon.
643000	644000	What would I do then?
644000	646000	We may take off all our clothes.
646000	647000	We may think,
647000	648000	forget it.
648000	649000	I'm dying soon,
649000	650000	so I'll take off all my clothes.
650000	651000	When you're not wearing clothes,
651000	653000	basically longwave and sensible heat
653000	655000	can work very well.
655000	657000	Because you don't have clothes to block
657000	659000	the heat between you and the atmosphere.
659000	661000	So when we take off our clothes,
661000	663000	it actually helps dissipate the heat.
663000	665000	At the same time, we may be too hot,
665000	667000	so the whole body may be full of sweat.
667000	669000	So the third one also exists.
669000	671000	We hope that our human body surface
671000	673000	is full of sweat.
673000	674000	Of course, you may think that
674000	675000	some people,
675000	676000	such as the elderly,
676000	678000	may not sweat much.
678000	679000	People like this
679000	680000	are not easy to dissipate heat.
680000	681000	I don't know why
681000	682000	the elderly
682000	684000	don't know what the relationship is.
684000	685000	Maybe it's because
685000	687000	their heat dissipation mechanism is poor.
687000	688000	One reason is that
688000	690000	they don't sweat much.
690000	692000	But what we want to ask now is that
692000	693000	healthy people
693000	695000	can sweat moderately.
695000	696000	In this case,
696000	698000	will they still die in the future?
698000	699000	So we're going to make
699000	701000	a very strong assumption now.
701000	702000	Let's assume that
702000	703000	this human model
703000	705000	doesn't wear any clothes,
705000	707000	and it's full of sweat.
707000	708000	Assume no clothes,
708000	710000	now fully covered by sweat.
710000	712000	This is why our topic
712000	713000	is called
713000	714000	Sweaty Human in a GCM.
714000	715000	Sweaty Human means
715000	717000	this person is full of sweat.
717000	718000	OK.
718000	720000	So this is the first part of the topic.
720000	721000	I have a question.
721000	722000	Yes, please.
722000	723000	I have a question
723000	724000	about the sign
724000	725000	on your test paper.
725000	726000	Today,
726000	727000	we all discussed that
727000	728000	inhabitable
728000	730000	is mainly heat death,
730000	731000	not cold death,
731000	732000	right?
732000	733000	Yes.
733000	734000	If that's the case,
734000	735000	I instinctively feel that
735000	737000	the T-core,
737000	738000	the T,
738000	740000	should be positive.
740000	741000	But if it's positive,
741000	743000	the higher the conduction,
743000	747000	the higher the temperature.
747000	748000	So how do you define
748000	750000	the sign now?
750000	751000	I don't understand.
751000	752000	OK.
752000	753000	Very good.
753000	755000	If the conduction is positive,
755000	756000	that means
756000	757000	the heat is
757000	758000	from the core
758000	759000	to the surface of the skin.
759000	760000	So this arrow
760000	761000	means
761000	762000	the direction of conduction.
762000	763000	If the conduction
763000	764000	is negative,
764000	765000	that means
765000	766000	the heat is
766000	768000	from the skin to the core.
768000	769000	So now,
769000	770000	if I'm not mistaken,
770000	771000	the condition of death
771000	772000	is
772000	773000	T,
773000	774000	T,
774000	775000	T,
775000	776000	T,
776000	777000	T,
777000	778000	T,
778000	779000	T,
779000	780000	T,
780000	781000	T,
781000	782000	T,
782000	783000	T,
783000	784000	T,
784000	785000	T,
785000	786000	T,
786000	787000	T,
787000	788000	T,
788000	789000	T,
789000	790000	T,
790000	791000	T,
791000	792000	T,
792000	793000	T,
793000	794000	T,
794000	795000	T,
795000	796000	T,
796000	797000	T,
797000	798000	T,
798000	799000	T,
799000	800000	T,
800000	801000	T,
801000	802000	T,
802000	803000	T,
803000	804000	T,
804000	805000	T,
805000	806000	T,
807000	808000	T,
808000	809000	T,
809000	810000	T,
810000	811000	T,
811000	812000	T,
812000	813000	T,
813000	814000	T,
814000	815000	T,
815000	816000	T,
816000	817000	T,
817000	818000	T,
818000	819000	T,
819000	820000	T,
820000	821000	T,
821000	822000	T,
822000	823000	T,
823000	824000	T,
824000	825000	T,
825000	826000	T,
826000	827000	T,
827000	828000	T,
828000	829000	T,
829000	830000	T,
830000	831000	T,
831000	832000	T,
832000	833000	T,
833000	834000	T,
834000	835000	T,
835000	836000	T,
836000	837000	T,
837000	838000	T,
838000	839000	T,
839000	840000	T,
840000	841000	T,
841000	842000	T,
842000	843000	T,
843000	844000	T,
844000	845000	T,
845000	846000	T,
846000	847000	T,
847000	848000	T,
848000	849000	T,
849000	850000	T,
850000	851000	T,
851000	852000	T,
852000	853000	T,
853000	854000	T,
854000	855000	T,
855000	856000	T,
856000	857000	T,
857000	858000	T,
858000	859000	T,
859000	860000	T,
860000	861000	T,
861000	862000	T,
862000	863000	T,
863000	864000	T,
864000	865000	T,
865000	866000	T,
866000	867000	T,
867000	868000	T,
868000	869000	T,
869000	870000	T,
870000	871000	T,
871000	872000	T,
872000	873000	T,
873000	874000	T,
874000	875000	T,
875000	876000	T,
876000	877000	T,
877000	878000	T,
878000	879000	T,
879000	880000	T,
880000	881000	T,
881000	882000	T,
882000	883000	T,
883000	884000	T,
884000	885000	T,
885000	886000	T,
886000	887000	T,
887000	888000	T,
888000	889000	T,
889000	890000	T,
890000	891000	T,
891000	892000	T,
892000	893000	T,
893000	894000	T,
894000	895000	T,
895000	896000	T,
896000	897000	T,
897000	898000	T,
898000	899000	T,
899000	900000	T,
900000	901000	T,
901000	902000	T,
902000	903000	T,
903000	904000	T,
904000	905000	T,
905000	906000	T,
906000	907000	T,
907000	908000	T,
908000	909000	T,
909000	910000	T,
910000	911000	T,
911000	912000	T,
912000	913000	T,
913000	914000	T,
914000	915000	T,
915000	916000	T,
916000	917000	T,
917000	918000	T,
918000	919000	T,
919000	920000	T,
920000	921000	T,
921000	922000	T,
922000	923000	T,
923000	924000	T,
924000	925000	T,
925000	926000	T,
926000	927000	T,
927000	928000	T,
928000	929000	T,
929000	930000	T,
930000	931000	T,
931000	932000	T,
932000	933000	T,
933000	934000	T,
934000	935000	T,
935000	936000	T,
936000	937000	T,
937000	938000	T,
938000	939000	T,
939000	940000	T,
940000	941000	T,
941000	942000	T,
942000	943000	T,
943000	944000	T,
944000	945000	T,
945000	946000	T,
946000	947000	T,
947000	948000	T,
948000	949000	T,
949000	950000	T,
950000	951000	T,
951000	952000	T,
952000	953000	T,
953000	954000	T,
954000	955000	T,
955000	956000	T,
956000	957000	T,
957000	958000	T,
958000	959000	T,
959000	960000	T,
960000	961000	T,
961000	962000	T,
962000	963000	T,
963000	964000	T,
964000	965000	T,
965000	966000	T,
966000	967000	T,
967000	968000	T,
968000	969000	T,
969000	970000	T,
970000	971000	T,
971000	972000	T,
972000	973000	T,
973000	974000	T,
974000	975000	T,
975000	976000	T,
976000	977000	T,
977000	978000	T,
978000	979000	T,
979000	980000	T,
980000	981000	T,
981000	982000	T,
982000	983000	T,
983000	984000	T,
984000	985000	T,
985000	986000	T,
986000	987000	T,
987000	988000	T,
988000	989000	T,
989000	990000	T,
990000	991000	T,
991000	992000	T,
992000	993000	T,
993000	994000	T,
994000	995000	T,
995000	996000	T,
996000	997000	T,
997000	998000	T,
998000	999000	T,
999000	1000000	T,
1000000	1001000	T,
1001000	1002000	T,
1002000	1003000	T,
1003000	1004000	T,
1004000	1005000	T,
1005000	1006000	T,
1006000	1007000	T,
1007000	1008000	T,
1008000	1009000	T,
1009000	1010000	T,
1010000	1011000	T,
1011000	1012000	T,
1012000	1013000	T,
1013000	1014000	T,
1014000	1015000	T,
1015000	1016000	T,
1016000	1017000	T,
1017000	1018000	T,
1018000	1019000	T,
1019000	1020000	T,
1020000	1021000	T,
1021000	1022000	T,
1022000	1023000	T,
1023000	1024000	T,
1024000	1025000	T,
1025000	1026000	T,
1026000	1027000	T,
1027000	1028000	T,
1028000	1029000	T,
1029000	1030000	T,
1030000	1031000	T,
1031000	1032000	T,
1032000	1033000	T,
1033000	1034000	T,
1034000	1035000	T,
1035000	1036000	T,
1036000	1037000	T,
1037000	1038000	T,
1038000	1039000	T,
1039000	1040000	T,
1040000	1041000	T,
1041000	1042000	T,
1042000	1043000	T,
1043000	1044000	T,
1044000	1045000	T,
1045000	1046000	T,
1046000	1047000	T,
1047000	1048000	T,
1048000	1049000	T,
1049000	1050000	T,
1050000	1051000	T,
1051000	1052000	T,
1052000	1053000	T,
1053000	1054000	T,
1054000	1055000	T,
1055000	1056000	T,
1056000	1057000	T,
1057000	1058000	T,
1058000	1059000	T,
1059000	1060000	T,
1060000	1061000	T,
1061000	1062000	T,
1062000	1063000	T,
1063000	1064000	T,
1064000	1065000	T,
1065000	1066000	T,
1066000	1067000	T,
1067000	1068000	T,
1068000	1069000	T,
1069000	1070000	T,
1070000	1071000	T,
1071000	1072000	T,
1072000	1073000	T,
1073000	1074000	T,
1074000	1075000	T,
1075000	1076000	T,
1076000	1077000	T,
1077000	1078000	T,
1078000	1079000	T,
1079000	1080000	T,
1080000	1081000	T,
1081000	1082000	T,
1082000	1083000	T,
1083000	1084000	T,
1084000	1085000	T,
1085000	1086000	T,
1086000	1087000	T,
1087000	1088000	T,
1088000	1089000	T,
1089000	1090000	T,
1090000	1091000	T,
1091000	1092000	T,
1092000	1093000	T,
1093000	1094000	T,
1094000	1095000	T,
1095000	1096000	T,
1096000	1097000	T,
1097000	1098000	T,
1098000	1099000	T,
1099000	1100000	T,
1100000	1101000	T,
1101000	1102000	T,
1102000	1103000	T,
1103000	1104000	T,
1104000	1105000	T,
1105000	1106000	T,
1106000	1107000	T,
1107000	1108000	T,
1108000	1109000	T,
1109000	1110000	T,
1110000	1111000	T,
1111000	1112000	T,
1112000	1113000	T,
1113000	1114000	T,
1114000	1115000	T,
1115000	1116000	T,
1116000	1117000	T,
1117000	1118000	T,
1118000	1119000	T,
1119000	1120000	T,
1120000	1121000	T,
1121000	1122000	T,
1122000	1123000	T,
1123000	1124000	T,
1124000	1125000	T,
1125000	1126000	T,
1126000	1127000	T,
1127000	1128000	T,
1128000	1129000	T,
1129000	1130000	T,
1130000	1131000	T,
1131000	1132000	T,
1132000	1133000	T,
1133000	1134000	T,
1134000	1135000	T,
1135000	1136000	T,
1136000	1137000	T,
1137000	1138000	T,
1138000	1139000	T,
1139000	1140000	T,
1140000	1141000	T,
1141000	1142000	T,
1142000	1143000	T,
1143000	1144000	T,
1144000	1145000	T,
1145000	1146000	T,
1146000	1147000	T,
1147000	1148000	T,
1148000	1149000	T,
1149000	1150000	T,
1150000	1151000	T,
1151000	1152000	T,
1152000	1153000	T,
1153000	1154000	T,
1154000	1155000	T,
1155000	1156000	T,
1156000	1157000	T,
1157000	1158000	T,
1158000	1159000	T,
1159000	1160000	T,
1160000	1161000	T,
1161000	1162000	T,
1162000	1163000	T,
1163000	1164000	T,
1164000	1165000	T,
1165000	1166000	T,
1166000	1167000	T,
1167000	1168000	T,
1168000	1169000	T,
1169000	1170000	T,
1170000	1171000	T,
1171000	1172000	T,
1172000	1173000	T T
1173000	1174000	T,
1174000	1175000	T,
1175000	1176000	T,
1176000	1177000	T,
1177000	1178000	T,
1178000	1179000	T,
1179000	1180000	T,
1180000	1181000	T,
1181000	1182000	T,
1182000	1183000	T,
1183000	1184000	T,
1184000	1185000	T,
1185000	1186000	T,
1186000	1187000	T,
1187000	1188000	T,
1188000	1189000	T,
1189000	1190000	T,
1190000	1191000	T,
1191000	1192000	T,
1192000	1193000	T,
1193000	1194000	T,
1194000	1195000	T,
1195000	1196000	T,
1196000	1197000	T,
1197000	1198000	T,
1198000	1199000	T,
1199000	1200000	T,
1200000	1201000	T,
1201000	1202000	T,
1202000	1203000	T,
1203000	1204000	T,
1204000	1205000	T,
1205000	1206000	T,
1206000	1207000	T,
1207000	1208000	T,
1208000	1209000	T,
1209000	1210000	T,
1210000	1211000	T,
1211000	1212000	T,
1212000	1213000	T,
1213000	1214000	T,
1214000	1215000	T,
1215000	1216000	T,
1216000	1217000	T,
1217000	1218000	T,
1218000	1219000	T,
1219000	1220000	T,
1220000	1221000	T,
1221000	1222000	T,
1222000	1223000	T,
1223000	1224000	T,
1224000	1225000	T,
1225000	1226000	T,
1226000	1227000	T,
1227000	1228000	T,
1228000	1229000	T,
1229000	1230000	T,
1230000	1231000	T,
1231000	1232000	T,
1232000	1233000	T,
1233000	1234000	T,
1234000	1235000	T,
1235000	1236000	T,
1236000	1237000	T,
1237000	1238000	T,
1238000	1239000	T,
1239000	1240000	T,
1240000	1241000	T,
1241000	1242000	T,
1242000	1243000	T,
1243000	1244000	T,
1244000	1245000	T,
1245000	1246000	T,
1246000	1247000	T,
1247000	1248000	T,
1248000	1249000	T,
1249000	1250000	T,
1250000	1251000	T,
1251000	1252000	T,
1252000	1253000	T,
1253000	1254000	T,
1254000	1255000	T,
1255000	1256000	T,
1256000	1257000	T,
1257000	1258000	T,
1258000	1259000	T,
1259000	1260000	T,
1260000	1261000	T,
1261000	1262000	T,
1262000	1263000	T,
1263000	1264000	T,
1264000	1265000	T,
1265000	1266000	T,
1266000	1267000	T,
1267000	1268000	T,
1268000	1269000	T,
1269000	1270000	T,
1270000	1271000	T,
1271000	1272000	T,
1272000	1273000	T,
1273000	1274000	T,
1274000	1275000	T,
1275000	1276000	T,
1276000	1277000	T,
1277000	1278000	T,
1278000	1279000	T,
1279000	1280000	T,
1280000	1281000	T,
1281000	1282000	T,
1282000	1283000	T,
1283000	1284000	T,
1284000	1285000	T,
1285000	1286000	T,
1286000	1287000	T,
1287000	1288000	T,
1288000	1289000	T,
1289000	1290000	T,
1290000	1291000	T,
1291000	1292000	T,
1292000	1293000	T,
1293000	1294000	T,
1294000	1295000	T,
1295000	1296000	T,
1296000	1297000	T,
1297000	1298000	T,
1298000	1299000	T,
1299000	1300000	T,
1300000	1301000	T,
1301000	1302000	T,
1302000	1303000	T,
1303000	1304000	T,
1304000	1305000	T,
1305000	1306000	T,
1306000	1307000	T,
1307000	1308000	T,
1308000	1309000	T,
1309000	1310000	T,
1310000	1311000	T,
1311000	1312000	T,
1312000	1313000	T,
1313000	1314000	T,
1314000	1315000	T,
1315000	1316000	T,
1316000	1317000	T,
1317000	1318000	T,
1318000	1319000	T,
1319000	1320000	T,
1320000	1321000	T,
1321000	1322000	T,
1322000	1323000	T,
1323000	1324000	T,
1324000	1325000	T,
1325000	1326000	T,
1326000	1327000	T,
1327000	1328000	T,
1328000	1329000	T,
1329000	1330000	T,
1330000	1331000	T,
1331000	1332000	T,
1332000	1333000	T,
1333000	1334000	T,
1334000	1335000	T,
1335000	1336000	T,
1336000	1337000	T,
1337000	1338000	T,
1338000	1339000	T,
1339000	1340000	T,
1340000	1341000	T,
1341000	1342000	T,
1342000	1343000	T,
1343000	1344000	T,
1344000	1345000	T,
1345000	1346000	T,
1346000	1347000	T,
1347000	1348000	T,
1348000	1349000	T,
1349000	1350000	T,
1350000	1351000	T,
1351000	1352000	T,
1352000	1353000	T,
1353000	1354000	T,
1354000	1355000	T,
1355000	1356000	T,
1356000	1357000	T,
1357000	1358000	T,
1358000	1359000	T,
1359000	1360000	T,
1360000	1361000	T,
1361000	1362000	T,
1362000	1363000	T,
1363000	1364000	T,
1364000	1365000	T,
1365000	1366000	T,
1366000	1367000	T,
1367000	1368000	T,
1368000	1369000	T,
1369000	1370000	T,
1370000	1371000	T,
1371000	1372000	T,
1372000	1373000	T,
1373000	1374000	T,
1374000	1375000	T,
1375000	1376000	T,
1376000	1377000	T,
1377000	1378000	T,
1378000	1379000	T,
1379000	1380000	T,
1380000	1381000	T,
1381000	1382000	T,
1382000	1383000	T,
1383000	1384000	T,
1384000	1385000	T,
1385000	1386000	T,
1386000	1387000	T,
1387000	1388000	T,
1388000	1389000	T,
1389000	1390000	T,
1390000	1391000	T,
1391000	1392000	T,
1392000	1393000	T,
1393000	1394000	T,
1394000	1395000	T,
1395000	1396000	T,
1396000	1397000	T,
1397000	1398000	T,
1398000	1399000	T,
1399000	1400000	T,
1400000	1401000	T,
1401000	1402000	T,
1402000	1403000	T,
1403000	1404000	T,
1404000	1405000	T,
1405000	1406000	T,
1406000	1407000	T,
1407000	1408000	T,
1408000	1409000	T,
1409000	1410000	T,
1410000	1411000	T,
1411000	1412000	T,
1412000	1413000	T,
1413000	1414000	T,
1414000	1415000	T,
1415000	1416000	T,
1416000	1417000	T,
1417000	1418000	T,
1418000	1419000	T,
1419000	1420000	T,
1420000	1421000	T,
1421000	1422000	T,
1422000	1423000	T,
1423000	1424000	T,
1424000	1425000	T,
1425000	1426000	T,
1426000	1427000	T,
1427000	1428000	T,
1428000	1429000	T,
1429000	1430000	T,
1430000	1431000	T,
1431000	1432000	T,
1432000	1433000	T,
1433000	1434000	T,
1434000	1435000	T,
1435000	1436000	T,
1436000	1437000	T,
1437000	1438000	T,
1438000	1439000	T,
1439000	1440000	T,
1440000	1441000	T,
1441000	1442000	T,
1442000	1443000	T,
1443000	1444000	T,
1444000	1445000	T,
1445000	1446000	T,
1446000	1447000	T,
1447000	1448000	T,
1448000	1449000	T,
1449000	1450000	T,
1450000	1451000	T,
1451000	1452000	T,
1452000	1453000	T,
1453000	1454000	T,
1454000	1455000	T,
1455000	1456000	T,
1456000	1457000	T,
1457000	1458000	T,
1458000	1459000	T,
1459000	1460000	T,
1460000	1461000	T,
1461000	1462000	T,
1462000	1463000	T,
1463000	1464000	T,
1464000	1465000	T,
1465000	1466000	T,
1466000	1467000	T,
1467000	1468000	T,
1468000	1469000	T,
1469000	1470000	T,
1470000	1471000	T,
1471000	1472000	T,
1472000	1473000	T,
1473000	1474000	T,
1474000	1475000	T,
1475000	1476000	T,
1476000	1477000	T,
1477000	1478000	T,
1478000	1479000	T,
1479000	1480000	T,
1480000	1481000	T,
1481000	1482000	T,
1482000	1483000	T,
1483000	1484000	T,
1484000	1485000	T,
1485000	1486000	T,
1486000	1487000	T,
1487000	1488000	T,
1488000	1489000	T,
1489000	1490000	T,
1490000	1491000	T,
1491000	1492000	T,
1492000	1493000	T,
1493000	1494000	T,
1494000	1495000	T,
1495000	1496000	T,
1496000	1497000	T,
1497000	1498000	T,
1498000	1499000	T,
1499000	1500000	T,
1500000	1501000	T,
1501000	1502000	T,
1502000	1503000	T,
1503000	1504000	T,
1504000	1505000	T,
1505000	1506000	T,
1506000	1507000	T,
1507000	1508000	T,
1508000	1509000	T,
1509000	1510000	T,
1510000	1511000	T,
1511000	1512000	T,
1512000	1513000	T,
1513000	1514000	T,
1514000	1515000	T,
1515000	1516000	T,
1516000	1517000	T,
1517000	1518000	T,
1518000	1519000	T,
1519000	1520000	T,
1520000	1521000	T,
1521000	1522000	T,
1522000	1523000	T,
1523000	1524000	T,
1524000	1525000	T,
1525000	1526000	T,
1526000	1527000	T,
1527000	1528000	T,
1528000	1529000	T,
1529000	1530000	T,
1530000	1531000	T,
1531000	1532000	T,
1532000	1533000	T,
1533000	1534000	T,
1534000	1535000	T,
1535000	1536000	T,
1536000	1537000	T,
1537000	1538000	T,
1538000	1539000	T,
1539000	1540000	T,
1540000	1541000	T,
1541000	1542000	T,
1542000	1543000	T,
1543000	1544000	T,
1544000	1545000	T,
1545000	1546000	T,
1546000	1547000	T,
1547000	1548000	T,
1548000	1549000	T,
1549000	1550000	T,
1550000	1551000	T,
1551000	1552000	T,
1552000	1553000	T,
1553000	1554000	T,
1554000	1555000	T,
